date,agency,sub_agency,artist_name,youtube_subscribers,youtube_total_views,youtube_video_count,youtube_channel_thumbnail,wikipedia_pv_ja,wikipedia_pv_en
2026-07-29,HYBE,BIGHIT MUSIC,BTS,85400000,28809771358,3087,https://yt3.ggpht.com/NNG93LntJGDpMlGYIhavu2n4gREs7CNbNT8jjG-7dpotBa5uQDHhuOL8e_oU4ihzWhlwdCmsJw0=s88-c-k-c0x00ffffff-no-rj,2087,8507
2026-07-29,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,13700000,4353202932,3655,https://yt3.ggpht.com/szxD808Z-3bBfSyTp3aXWNE9gP5f4Dg4V01YTnxSoAsFOYuwOQoNbdSedwloSgM5VmqI_02WYw=s88-c-k-c0x00ffffff-no-rj,951,980
2026-07-29,HYBE,PLEDIS Entertainment,SEVENTEEN,17700000,8678492242,3738,https://yt3.ggpht.com/ZGqaImntHbCllA_dkYLrc5kH8JE1KNSy2bP7vkWsXjFXgNSzsP2it9qHh7oaQLLJL25B48C2TA=s88-c-k-c0x00ffffff-no-rj,9,1792
2026-07-29,HYBE,BELIFT LAB,ENHYPEN,14100000,4983418384,2725,https://yt3.ggpht.com/DZ3yFL6peM3ASY-9ndbMPaiwac3-VrCDLxhO3WigI60mCahs0GQZuv0SFIbH1TmrPUWrlwEV=s88-c-k-c0x00ffffff-no-rj,692,1957
2026-07-29,HYBE,SOURCE MUSIC,LE SSERAFIM,8350000,6552759884,3158,https://yt3.ggpht.com/nR0oJ7FTLOQZQkQejg1k4Cki6Nz5ohOtN_2rWlED43DXOa8iNAQlWL1ytaUAbL4YQTtHmCtjs3s=s88-c-k-c0x00ffffff-no-rj,,2200
2026-07-29,HYBE,ADOR,NewJeans,8600000,5285388095,767,https://yt3.ggpht.com/seIPyT29v_T3KcqQ1aHoAC8qHBVH4Pz4pPa1qpZL623ypce3of75-uA5US-TZyk5WwZLUO0n3A=s88-c-k-c0x00ffffff-no-rj,1132,2186
2026-07-29,HYBE,BELIFT LAB,ILLIT,5880000,3736939063,1742,https://yt3.ggpht.com/omgJ9l8hONzRjRJAApTi_6GG-Ok-uV8Qy3g1QIeDKFTlQQ2GjmNowhBpb3MVOYQBukSXy2vCHg=s88-c-k-c0x00ffffff-no-rj,7609,2156
2026-07-29,HYBE,KOZ Entertainment,BOYNEXTDOOR,2400000,1586669048,2771,https://yt3.ggpht.com/3CNusQ-yHAorKVery-WeErV06f6UV6fhBZi5MqhHNVaVp2uCzqSNvUU8RIXXXHWwvicj-1-i0w=s88-c-k-c0x00ffffff-no-rj,556,13
2026-07-29,HYBE,(旧PLEDIS→契約終了),fromis_9,332000,717641219,291,https://yt3.ggpht.com/NbXUWrLtSxZrb2PhQuAGJm00jr9cpIxOFYR_Ls-XEWB7lW_uCrbsqFtYfpHN7VxtZl7wBpbovQ=s88-c-k-c0x00ffffff-no-rj,,825
2026-07-29,HYBE,HYBE LABELS JAPAN,&TEAM,1600000,760808537,1971,https://yt3.ggpht.com/dtmxh5z7wOuvbinhQmetOZ1Sw1SdMiKvFEXg9U5drSh-uanInMzA7G2DHsv8QtM5MddWxW73=s88-c-k-c0x00ffffff-no-rj,,
2026-07-29,HYBE,SOURCE MUSIC,GFRIEND,2390000,752147821,575,https://yt3.ggpht.com/rWpvfaie6hfpZ2A-vxr3Ov3ionP-49l81BZp4-YPw9FVTWre80zYZ0M7AkIrsOB-MTn3CnxFzw=s88-c-k-c0x00ffffff-no-rj,128,259
2026-07-29,HYBE,HYBE America(Geffen Records),KATSEYE,12300000,9566131799,1359,https://yt3.ggpht.com/zPT-8po4FM5aAeOBcHBpfy1bh3Ulks7p1SvHkbi1zSPlRWWte_xSi4EoOt_eCrOCqBgxJwIwsg=s88-c-k-c0x00ffffff-no-rj,683,8806
2026-07-29,HYBE,BIGHIT MUSIC,CORTIS,6020000,1781816162,901,https://yt3.ggpht.com/OlxYslxMgLCFB_XQazWI9j2r1BXK1LYeFMuS6bgm0eo4CxCmJTuA6eqNS9RNp8nptguWZop0lQ=s88-c-k-c0x00ffffff-no-rj,1362,2432
2026-07-29,JYP,JYP Entertainment,TWICE,19400000,9389009510,2515,https://yt3.ggpht.com/rj-m7CQIV8hIHx_lB8cjs0NxrDFJaUkVwZ5tCnZTNSVEr2IqXGF-2e7nr7og1IGeRXtHikce=s88-c-k-c0x00ffffff-no-rj,1416,1841
