date,agency,sub_agency,artist_name,youtube_subscribers,youtube_total_views,youtube_video_count,youtube_channel_thumbnail,wikipedia_pv_ja,wikipedia_pv_en
2026-09-11,JYP,JYP Entertainment,Xdinary Heroes,1250000,308190946,1167,https://yt3.ggpht.com/DTC-cX0_aHLJ8TGZnZi8KaSEOL6ErL91xD8wviRa1Z9agNl_4vhEMaeEgyoVC1rorEla0Uwn=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,JYP,JYP USA (A2K),VCHA,12,216,2,https://yt3.ggpht.com/MIRO0TE50uayce0289pUKIZy80Ku2azjHlLrYmaiwba2xTLTwGQq9h4QiqPM72lAK-8cv6ja=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,JYP,JYP Entertainment,2PM,1480000,615295390,833,https://yt3.ggpht.com/eSUORHsNLJhQxk3wPRJVxH8Rp90QAxIE6xzPkNorTdRZRZLWw76sQlCNCMMjq_HzCNIPNKz4Z_A=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,JYP,(契約終了),GOT7,6220000,1102019945,579,https://yt3.ggpht.com/ytc/AIdro_kDbBMd0WC7kpnkgF1kz517U3u8C95lPfCMbhEL9ghma-U=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,JYP,INNIT Entertainment,OURBIRTHDAY,152000,20668888,148,https://yt3.ggpht.com/sfQVqIEuMj_76ORV0_a8KugXyHxXZhZ34-j10ZYQIxaHw-95fh-utmeax82LtuTdf3gb4cZZXg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,JYP,JYP Entertainment Japan(Sony Music Japan),NEXZ,634000,296021342,2567,https://yt3.ggpht.com/Y9i_AVIOcxNQdhK_aWpJ8pPDCxaDD1e5vPtiDKlD6Oc_IMjWj4i70oWslQOKbEfW9vHZl8zvEA=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,BLACKPINK,101000000,42985258257,668,https://yt3.ggpht.com/U3VrCkKjzTpQ3VYv4SCPjNfDHeJV-swGNnhLYhr0nV4lZz_GVUNzK4EB-HFRfKv9S5VNh14uAg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,TREASURE,8060000,4153996073,1899,https://yt3.ggpht.com/aUvewrJGTcI4ANkUkWnnwkDr0esbtIrWntgvCb1GWGnRAEKHePNCirzbC2YdoIdKSA0_c63XBQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,WINNER,1680,67288,117,https://yt3.ggpht.com/ytc/AIdro_nZtXSBPc8cn1W8AAcSzJWGEOvuef9-lxnD06UoydoY8g=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,BABYMONSTER,13100000,10106644606,1044,https://yt3.ggpht.com/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,AKMU,3550000,2310567886,344,https://yt3.ggpht.com/HQAdEBGy5ckY50VSIWTMgkruPbRpiqgFjxmiPMey5_B10iVma1fEL52wcNcRgxnPqtJb0V7q=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,Taeyang,2080000,660259169,217,https://yt3.ggpht.com/xaWVFh7979ngt_atggGBY6mCwnxEHRU5Zfj7yzzKtkng4kgl9Fq-zVLz9kfb6CD_g3fQ8PNbwQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,G-Dragon,4260000,1482792850,111,https://yt3.ggpht.com/lwmgwa2stvbxCPXv0ROr1Eu54zGc9AIQ5GZVzliJoh3GIXIOEglrVDCFxHiP-Tf7Q65zbQsR=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,BIGBANG,16900000,10654821179,792,https://yt3.ggpht.com/ytc/AIdro_n0J82ENLVh_wfaD7eOSjwfqloqGswqBxH4H-gg8PscRKw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,(移籍報道あり),iKON,8660000,3046518329,896,https://yt3.ggpht.com/Rydo3NnLlM_EfXkaY04nhpsEzzMaEy6bzFxT2jw9axtyPkNcVOA0nZuXPGRNAF_CG5mfvQrpSw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,YG Entertainment,Lee Hi,1870000,862882080,127,https://yt3.ggpht.com/evWQ8qHLVmFsLoW7d01jzSu7ndBuY1fN56kpFVnb7ZLoNif4UNvQWjUYsx4gySr-h3bxDuISKw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,YG,THE BLACK LABEL,MEOVV,1590000,807335933,1125,https://yt3.ggpht.com/NxoBuYZdbffhyDihaiDFO_AOVsnj11EgjZKR4zGIFDSQEIijrzel3ZvE1x9MkvMsyFd1EG4ytVQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,aespa,8920000,6683667505,1942,https://yt3.ggpht.com/ViYqIYAJTZj5RmgEdO-ob0WUtUW3uMZrLq3J7mHL0EX-VZf5KBJTid75w7Ojq5lbBTq-sHYa-pY=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,NCT DREAM,7090000,2518960279,1409,https://yt3.ggpht.com/zueBt4nWmanBgh4z4W1-S5wbiOIESaXVad_TKTbeHlx97T8fKcbjyX-0iwGaPvZ8BQA1Esyybw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,NCT 127,5650000,1630558148,1125,https://yt3.ggpht.com/l9D9SH_XlAECnTVZsvo0jM2o9GKmqjOVXQAWy-Xgy2EK8WLPVSODVP3I-bowl0ys1biuTXcfmg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,RIIZE,2150000,1401267735,2101,https://yt3.ggpht.com/HonsPgcftnH9zgZRBanGOYB4fG_CH0GOoXOsmzkLcVfmA8a7D25fjT4RfeSfRjZYJt2R25RU=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,Red Velvet,5610000,2421661346,853,https://yt3.ggpht.com/tlpg9ruan35dhpWmHD_ZmEBt-fcTnF32GHIt7Yml_pW8kpRQInrbNL9oalMHpeD7QRq2xzQY8Dg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,EXO,9920000,2072474151,954,https://yt3.ggpht.com/ujB2n35HjiBrD1UHWY6aLdZJ4-g01agipoXe2NFQaAbuEhnIPnJHbrfi9ScdgawZWSuKZkPGhg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,SHINee,2640000,855427624,1025,https://yt3.ggpht.com/LBPuKoT9cqeGHOtQDFRWv-WBjhEUcTQScbBAtYck5an9cXzMS2BzRtzRa2-68eZquMI9y9e1QA=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,TVXQ,648000,289301276,386,https://yt3.ggpht.com/U2bnpmMomm03RUoHoUuJjE2PXthmReCUeWHfFPeXLblFrx1oZTo-BNEC5w7woOx-APRc4hVD0w=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,Girls' Generation,3040000,982553533,154,https://yt3.ggpht.com/IIcbRMbr0HCry1r0pYpVFuW-afpdtv7Jssy2FdoqxDekD8C0Rm8A96SizT03cTRz_3-aXnOAbQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,WayV,3600000,557148434,1225,https://yt3.ggpht.com/2vbp0NOkXjMXRQT26XzeGGeQ_15QpLhLQs5P6CtgV2Mh2jtZ-4Rmx_w4i4_1zd_iRaUt6-SL=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,SUPER JUNIOR,2530000,507947396,674,https://yt3.ggpht.com/es38yq_ji8DoV2X6V09W1is4Q8ZyEmvCuQDQGX9L-Sh2EkSNTXZInT2OfeTP2BcnpB3aC41B=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,NCT U,282,11835,11,https://yt3.ggpht.com/HQSXtbEvsfNxQCXo25ihfiOGYQXcAgBuA7zOkU9qHs51VsUAvl9V2scqipJGoV8-vV2VDPdFBQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,NCT WISH,1540000,1220127650,1724,https://yt3.ggpht.com/6XWFHNHfwSFaQWSSYSBqlGnG7bgaKRs-zNGyolItmY_d5uymakA7vDOUKLXYn-aKZdNfwJ6AZoI=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,f(x),503000,296028389,3,https://yt3.ggpht.com/ytc/AIdro_kOLgR_0hKay77NzMIBmVx06UCUGmTwPOl9J_DU-glAtmc=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,SM,SM Entertainment,Hearts2Hearts,3920000,2046255605,1275,https://yt3.ggpht.com/x3ZcA_BPmZ52K1rO0SSP1phM_4KAf1ZYsK_YMwifpl8ihif_MZ4-ylTQBdRW1TJdtHOBcpAdsw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,HYBE,PLEDIS Entertainment,TWS,2230000,1270659620,2319,https://yt3.ggpht.com/oLineVsrAbYEfl8hC4sPloPhni_9Bza78KCAvLsU5lx7jZDW6g1qog4JogzwAnhYRh2rn0t79w=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,HYBE,ABD,TUIDE,567000,77509575,97,https://yt3.ggpht.com/vNal1YSjhgQJ25_mgYjw8OKxXe3nmkvPE5pO4UkLe0SLylZeg3kozBfPwXrpfH-QWP3OBFUD=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,Starship Entertainment,IVE,5230000,4868052896,2595,https://yt3.ggpht.com/_CyiM1Ob0gRzu4d3Y4-l1vJTyZSRld8OR7oJ9PmtLNdDMtN0koRRs_asLpIEsSGmKAwEKK_CTqs=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,Starship Entertainment,KiiiKiii,653000,371636959,949,https://yt3.ggpht.com/FiX2XOR3oZDKJFJREEWlK30eZMTGLmRH8J-9XiqGIbDMo8OGviVlczUhr1EiIjdSRyVhr_1L_6c=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,THE MUZE Entertainment,RESCENE,1170000,689594537,1727,https://yt3.ggpht.com/FZA-rWIvn9keS8iE50HqS4SIMpSRBkcht4r2Cp_gw1qndscJfo_X8qbcwEETVdlMLQoQWlkC6A=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,Cube Entertainment,i-dle,9830000,8099744829,2606,https://yt3.ggpht.com/296qkNEuqGTgJt0cg0h4aotQl6rK-ssj0yCxw1w4VmJDVoRpg8uM_LfuWn_wC-ns1feetX6F=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,KQ Entertainment,ATEEZ,5550000,2199300333,2521,https://yt3.ggpht.com/M_RKZsb4YRL8uunqGIlLOT3Qd9nLMbdcdBrOyH3fOi3yLxh0YBH4pTxfydlUv2KktrcKVujzH9o=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,High Up Entertainment,STAYC,1860000,1628095538,2419,https://yt3.ggpht.com/vKgYTLMSvA3y1J6bM5-b2VVT9CW6djwVWlZf0e_CGkoeeoJBgPROgCbbNRoCn7bEkPe3taID=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,WakeOne,Kep1er,2530000,1209783001,1734,https://yt3.ggpht.com/vtGDUQofwdbgV89VQMyUlSNHYru4ioapSAgHebtc6suxoY-tyqiaWGDbrB7H-1muFhy7hDyl=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,RBW,MAMAMOO,6830000,3005154218,1301,https://yt3.ggpht.com/V0y6r38_i7SmDNtJRg_HTwIRl6xKVAWcO-YLEDrmdyVSYa0XaYvRrJQt0SJjJYHuRda8_fGYPt0=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,WakeOne,ZEROBASEONE,2120000,1096214849,2971,https://yt3.ggpht.com/Hg4ZbB2y-VfSy7dijJm5_FZYogifOd7Yc1sBXPz3jjaBznUEgsPXSrULf-WVmzjiCOLOa7o_gg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,FNC Entertainment,P1Harmony,1760000,534150403,2061,https://yt3.ggpht.com/VwUA1yXC-RrrtLQ3GoOFt9V3DUFkjb3gpTx-fa0qmzVkUZRCrlRUMu2qaRFRJSvI9c0iWnoTxg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,KQ Entertainment,xikers,1080000,149725914,3137,https://yt3.ggpht.com/QwOOK2KSryFaOkOYbwT8G18wB_P7ouwFmE5wmKzBEizhLKaDX9p5u1G4cWc2o_imOoeDN868wQ=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,Modhaus,tripleS,2960000,875075923,3906,https://yt3.ggpht.com/SrXXO4Xv26MfvG5zcZbhQWfTjRFwhPwwEEV8TN-vvjiTMDZJ6hCATg5-ML-bpCpSeU_jMVmiig=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,C9 Entertainment,CIX,1000000,284641429,1011,https://yt3.ggpht.com/BjgwGDlG91ANs1sgZSKcEqV2g66QytfOh4ZdPQgl1BKs7kRtleuD5Njww4RMrgbpGBB9MvHUJw=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,RBW,ONEUS,1590000,608447715,1758,https://yt3.ggpht.com/lrMrs4M2xdnIkncJwjV9tTq9yG5g50MH_uvNjbqTZSzMDhVAmKctOMNHV22ShZSX1VQ3XhufqA=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,WakeOne,izna,2050000,594821594,1505,https://yt3.ggpht.com/GDw9Cpgb1d2ycbU2hqxd_L8XoALLk7vxhUHJvjfrIFXGDdILrNkbZMxhp9ZuNDX6Z39KJOnaCg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,VLAST,PLAVE,1200000,880352663,1696,https://yt3.ggpht.com/jEWIicFEI9CPa6wBLoP_txVk5J_TGJUDPRiwoupx0bEXGk_LHokQBqO82rFN_j9VuCEW_1z2tg=s88-c-k-c0x00ffffff-no-rj,,
2026-09-11,OTHER,Yuehua Entertainment,YENA,1290000,876984778,823,https://yt3.ggpht.com/1PO2aCez6i_TqIy1mS-h-PnvjmB46gh42Gdkj4WvGw-ZPW-irnjIGM6tNmm574COoNq398En=s88-c-k-c0x00ffffff-no-rj,,
