date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-10,2026-09-10,HYBE,352820,KRX,KOSPI,352820.KS,KRW,174100.0,174800.0,169200.0,171300.0,234206
2026-09-10,2026-09-10,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,38600.0,39200.0,38250.0,39200.0,295048
2026-09-10,2026-09-10,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,42000.0,42900.0,41300.0,42450.0,156077
2026-09-10,2026-09-10,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,79900.0,80900.0,77100.0,80900.0,136800
