date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-10,2026-08-10,HYBE,352820,KRX,KOSPI,352820.KS,KRW,185700.0,186200.0,180800.0,183900.0,197607
2026-08-10,2026-08-10,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,46950.0,47600.0,46150.0,47350.0,193740
2026-08-10,2026-08-10,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,41850.0,44850.0,41150.0,44300.0,183464
2026-08-10,2026-08-10,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,75500.0,77500.0,74100.0,76300.0,72559
