date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-04,2026-09-04,HYBE,352820,KRX,KOSPI,352820.KS,KRW,177500.0,179400.0,174600.0,178500.0,144345
2026-09-04,2026-09-04,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,38850.0,39450.0,38600.0,39300.0,166859
2026-09-04,2026-09-04,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,41100.0,42150.0,40700.0,41950.0,90470
2026-09-04,2026-09-04,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,76200.0,79200.0,74800.0,79000.0,109767
