date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-18,2026-08-18,HYBE,352820,KRX,KOSPI,352820.KS,KRW,179500.0,179500.0,170000.0,171800.0,249828
2026-08-18,2026-08-18,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,41100.0,41150.0,38950.0,39350.0,674245
2026-08-18,2026-08-18,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,40550.0,40700.0,38150.0,38650.0,215494
2026-08-18,2026-08-18,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,73300.0,73300.0,70400.0,71000.0,131320
