date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-09,2026-09-09,HYBE,352820,KRX,KOSPI,352820.KS,KRW,181100.0,181100.0,174100.0,174200.0,181520
2026-09-09,2026-09-09,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,39400.0,39500.0,38800.0,38850.0,179660
2026-09-09,2026-09-09,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,43050.0,43400.0,42000.0,42100.0,115945
2026-09-09,2026-09-09,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,82000.0,82700.0,79500.0,80200.0,139415
