date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-25,2026-08-24,HYBE,352820,KRX,KOSPI,352820.KS,KRW,169100.0,175000.0,168500.0,174600.0,157268
2026-08-25,2026-08-24,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,38900.0,39800.0,38900.0,39450.0,173948
2026-08-25,2026-08-24,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,38750.0,39500.0,38700.0,39400.0,105714
2026-08-25,2026-08-24,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,70700.0,72900.0,70500.0,71900.0,47994
