date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-14,2026-09-14,HYBE,352820,KRX,KOSPI,352820.KS,KRW,171000.0,176800.0,169000.0,175700.0,145804
2026-09-14,2026-09-14,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,38900.0,39850.0,38700.0,39500.0,134051
2026-09-14,2026-09-14,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,42600.0,45350.0,42550.0,44950.0,155529
2026-09-14,2026-09-14,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,82000.0,88600.0,81900.0,88000.0,179786
