date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-09,2026-08-07,HYBE,352820,KRX,KOSPI,352820.KS,KRW,180800.0,186400.0,178500.0,185000.0,222107
2026-08-09,2026-08-07,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,46850.0,47800.0,45900.0,46800.0,194836
2026-08-09,2026-08-07,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,40500.0,41900.0,40100.0,41550.0,98794
2026-08-09,2026-08-07,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,73700.0,76800.0,73400.0,75600.0,78825
