date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-03,2026-09-03,HYBE,352820,KRX,KOSPI,352820.KS,KRW,176900.0,179900.0,173200.0,176000.0,155175
2026-09-03,2026-09-03,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,39200.0,39500.0,38200.0,38500.0,182815
2026-09-03,2026-09-03,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,40450.0,41800.0,40150.0,40650.0,87044
2026-09-03,2026-09-03,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,75000.0,77600.0,74500.0,75300.0,109022
