date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-22,2026-09-22,HYBE,352820,KRX,KOSPI,352820.KS,KRW,163200.0,163500.0,155900.0,156300.0,370465
2026-09-22,2026-09-22,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,38250.0,38350.0,37500.0,37500.0,189361
2026-09-22,2026-09-22,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,43600.0,43750.0,42450.0,42500.0,131351
2026-09-22,2026-09-22,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,84300.0,84700.0,81100.0,81600.0,127540
