date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-15,2026-09-15,HYBE,352820,KRX,KOSPI,352820.KS,KRW,173800.0,178200.0,172900.0,173100.0,102241
2026-09-15,2026-09-15,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,39300.0,40000.0,39100.0,39150.0,134141
2026-09-15,2026-09-15,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,44500.0,45600.0,44200.0,44600.0,99319
2026-09-15,2026-09-15,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,86600.0,90500.0,86500.0,87500.0,108296
