date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-07-29,2026-07-28,HYBE,352820,KRX,KOSPI,352820.KS,KRW,223000.0,231500.0,187400.0,188800.0,536454
2026-07-29,2026-07-28,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,46350.0,47250.0,44250.0,45000.0,226109
2026-07-29,2026-07-28,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,40400.0,41400.0,38550.0,39250.0,86388
2026-07-29,2026-07-28,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,73400.0,76200.0,69000.0,70100.0,106499
