date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-08,2026-09-08,HYBE,352820,KRX,KOSPI,352820.KS,KRW,181600.0,187400.0,181000.0,181400.0,156401
2026-09-08,2026-09-08,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,39650.0,40450.0,39550.0,39550.0,223325
2026-09-08,2026-09-08,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,43600.0,45450.0,43400.0,43450.0,121631
2026-09-08,2026-09-08,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,80600.0,84500.0,80600.0,82700.0,205901
