date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-09-17,2026-09-17,HYBE,352820,KRX,KOSPI,352820.KS,KRW,170400.0,170600.0,165100.0,165600.0,190160
2026-09-17,2026-09-17,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,38850.0,38950.0,38500.0,38600.0,83274
2026-09-17,2026-09-17,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,44900.0,44950.0,43450.0,44100.0,79194
2026-09-17,2026-09-17,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,88400.0,88400.0,81500.0,81700.0,150548
