date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-12,2026-08-12,HYBE,352820,KRX,KOSPI,352820.KS,KRW,180600.0,181200.0,177000.0,179500.0,173546
2026-08-12,2026-08-12,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,46200.0,46600.0,45250.0,46000.0,248905
2026-08-12,2026-08-12,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,43000.0,43300.0,42350.0,42500.0,96527
2026-08-12,2026-08-12,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,75800.0,77100.0,74800.0,75500.0,91398
