date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-05,2026-08-04,HYBE,352820,KRX,KOSPI,352820.KS,KRW,173800.0,181700.0,173400.0,181000.0,360309
2026-08-05,2026-08-04,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,44150.0,46350.0,44150.0,46250.0,230415
2026-08-05,2026-08-04,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,38650.0,40850.0,38650.0,40750.0,148756
2026-08-05,2026-08-04,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,71500.0,78600.0,71500.0,76700.0,155955
