date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-11,2026-08-11,HYBE,352820,KRX,KOSPI,352820.KS,KRW,183100.0,183100.0,179500.0,180300.0,232167
2026-08-11,2026-08-11,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,47000.0,47300.0,45750.0,46550.0,239319
2026-08-11,2026-08-11,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,43750.0,44000.0,42450.0,43300.0,122696
2026-08-11,2026-08-11,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,75400.0,76600.0,74400.0,76300.0,71779
