date,trade_date,agency,ticker,market,exchange,yahoo_symbol,currency,open,high,low,close,volume
2026-08-29,2026-08-27,HYBE,352820,KRX,KOSPI,352820.KS,KRW,180500.0,188300.0,177100.0,178500.0,283945
2026-08-29,2026-08-27,JYP,035900,KOSDAQ,KOSDAQ,035900.KQ,KRW,40100.0,40800.0,39400.0,39750.0,281796
2026-08-29,2026-08-27,YG,122870,KOSDAQ,KOSDAQ,122870.KQ,KRW,40400.0,41450.0,39400.0,39850.0,99657
2026-08-29,2026-08-27,SM,041510,KOSDAQ,KOSDAQ,041510.KQ,KRW,76700.0,79300.0,73800.0,74600.0,134240
