date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count,thumbnail_url,duration_sec,category_id
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,1,e2cUJ4z4S1o,"BTS, 손흥민, LA, Let's Go! #BTS #방탄소년단",https://www.youtube.com/watch?v=e2cUJ4z4S1o,2026-09-11,498872,78445,3660,https://i.ytimg.com/vi/e2cUJ4z4S1o/mqdefault.jpg,57,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,2,ZmUrr8vd_I4,투어 중간에 스위스 가서 등산하는 이유⛰️ l SUGA’s VLOG,https://www.youtube.com/watch?v=ZmUrr8vd_I4,2026-08-29,3083388,215995,11860,https://i.ytimg.com/vi/ZmUrr8vd_I4/mqdefault.jpg,350,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,3,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,3143686,259946,10729,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,4,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,638577,107092,3947,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,5,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1239233,213460,16100,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,6,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1885464,204832,9456,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,7,HDu9XC9xiJs,BTS WORLD TOUR ‘ARIRANG’ IN NORTH AMERICA Part 1 Sketch,https://www.youtube.com/watch?v=HDu9XC9xiJs,2026-08-08,3821204,340145,12780,https://i.ytimg.com/vi/HDu9XC9xiJs/mqdefault.jpg,2534,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,8,L04XpMC2qKg,FIFA World Cup 2026 Green Room Photographers,https://www.youtube.com/watch?v=L04XpMC2qKg,2026-08-06,1407650,199676,5992,https://i.ytimg.com/vi/L04XpMC2qKg/mqdefault.jpg,117,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,9,bVgm4dy6Uxc,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Visualizer for ARMY,https://www.youtube.com/watch?v=bVgm4dy6Uxc,2026-07-28,2229279,290473,11346,https://i.ytimg.com/vi/bVgm4dy6Uxc/mqdefault.jpg,216,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,10,6yvxHpIO5NY,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Lyric Video,https://www.youtube.com/watch?v=6yvxHpIO5NY,2026-07-26,2088742,258748,10109,https://i.ytimg.com/vi/6yvxHpIO5NY/mqdefault.jpg,198,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,1,lXOyNftE2EM,BTS 'American Music Awards 2026' Sketch,https://www.youtube.com/watch?v=lXOyNftE2EM,2026-06-22,2864249,276513,9471,https://i.ytimg.com/vi/lXOyNftE2EM/mqdefault.jpg,507,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,2,8jS_NPS4FhU,'NORMAL (Korean Ver.)' Stage CAM (V focus) @ BTS WORLD TOUR 'ARIRANG' IN BUSAN,https://www.youtube.com/watch?v=8jS_NPS4FhU,2026-07-24,509205,100211,7418,https://i.ytimg.com/vi/8jS_NPS4FhU/mqdefault.jpg,188,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,3,6vBjUVdN0mc,Citywide Celebration in London | THE CITY ARIRANG LONDON,https://www.youtube.com/watch?v=6vBjUVdN0mc,2026-07-22,396269,89529,3079,https://i.ytimg.com/vi/6vBjUVdN0mc/mqdefault.jpg,98,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,4,e2cUJ4z4S1o,"BTS, 손흥민, LA, Let's Go! #BTS #방탄소년단",https://www.youtube.com/watch?v=e2cUJ4z4S1o,2026-09-11,498872,78445,3660,https://i.ytimg.com/vi/e2cUJ4z4S1o/mqdefault.jpg,57,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,5,Thn47sTsq3Y,'NORMAL (Korean Ver.)' Stage CAM (SUGA focus) @ BTS WORLD TOUR 'ARIRANG' IN BUSAN,https://www.youtube.com/watch?v=Thn47sTsq3Y,2026-07-24,247245,83457,3937,https://i.ytimg.com/vi/Thn47sTsq3Y/mqdefault.jpg,187,10
2026-09-12,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,6,yYC_U2atiE8,'NORMAL (Korean Ver.)' Stage CAM (RM focus) @ BTS WORLD TOUR 'ARIRANG' IN BUSAN,https://www.youtube.com/watch?v=yYC_U2atiE8,2026-07-24,237277,84140,4234,https://i.ytimg.com/vi/yYC_U2atiE8/mqdefault.jpg,187,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,1,LhXyDPxuD9w,플러팅 지옥,https://www.youtube.com/watch?v=LhXyDPxuD9w,2026-09-11,64565,9631,157,https://i.ytimg.com/vi/LhXyDPxuD9w/mqdefault.jpg,46,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,2,IUGDb7rKFb4,연프 빌런,https://www.youtube.com/watch?v=IUGDb7rKFb4,2026-09-09,148800,15382,194,https://i.ytimg.com/vi/IUGDb7rKFb4/mqdefault.jpg,44,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,3,KQT6LUYXDbQ,'Setsuna Hanabi' Premium Release Show Behind | EPISODE | TXT (투모로우바이투게더),https://www.youtube.com/watch?v=KQT6LUYXDbQ,2026-09-09,226559,13302,424,https://i.ytimg.com/vi/KQT6LUYXDbQ/mqdefault.jpg,963,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,4,lL_91xXQzjI,범규와 나카지마 켄토님의 서울 데이트 | T:TIME | TXT (투모로우바이투게더),https://www.youtube.com/watch?v=lL_91xXQzjI,2026-09-08,488168,24211,853,https://i.ytimg.com/vi/lL_91xXQzjI/mqdefault.jpg,1036,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,5,gQbxitmJRnc,사람 엮는 프로그램에 야쿠자를 데려오면 어떻게 합니까? | 임자 지옥 | [TO DO X TXT] EP.170,https://www.youtube.com/watch?v=gQbxitmJRnc,2026-09-07,1422919,60693,4003,https://i.ytimg.com/vi/gQbxitmJRnc/mqdefault.jpg,1893,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,6,nduG0angswI,'Fxxking Star' MV Behind the Scenes | NO LABELS: PART 02 | 연준 (YEONJUN),https://www.youtube.com/watch?v=nduG0angswI,2026-09-05,133170,8497,317,https://i.ytimg.com/vi/nduG0angswI/mqdefault.jpg,530,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,7,flm-8OVTipM,🐙 🦀 🐟 🦑 🐡,https://www.youtube.com/watch?v=flm-8OVTipM,2026-09-03,543653,56759,888,https://i.ytimg.com/vi/flm-8OVTipM/mqdefault.jpg,14,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,8,4bWbSzIM7OM,늦어서 미안 🙏 #TXT #연준 #YEONJUN,https://www.youtube.com/watch?v=4bWbSzIM7OM,2026-09-02,479346,40920,795,https://i.ytimg.com/vi/4bWbSzIM7OM/mqdefault.jpg,15,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,9,WqZlcG1xqOU,ハナビ🎇 with #CANDYTUNE #桐原美月 #TXT #수빈 #SOOBIN #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=WqZlcG1xqOU,2026-09-02,597914,45835,318,https://i.ytimg.com/vi/WqZlcG1xqOU/mqdefault.jpg,21,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,10,kcgvrlZW6cU,ハナビ🎇 with #MAZZEL #RAN #TXT #휴닝카이 #HUENINGKAI #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=kcgvrlZW6cU,2026-09-02,441597,38064,285,https://i.ytimg.com/vi/kcgvrlZW6cU/mqdefault.jpg,22,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,1,axV5o3nT9g0,노 저어서 이촌까지 갈게요! 휴강즈의 계곡 나들이 | 동생즈의 여름방학일기 EP.2,https://www.youtube.com/watch?v=axV5o3nT9g0,2026-07-22,1506149,23728,1037,https://i.ytimg.com/vi/axV5o3nT9g0/mqdefault.jpg,1547,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,2,nK_dd5EK7RI,ez ez #TXT #연준 #YEONJUN,https://www.youtube.com/watch?v=nK_dd5EK7RI,2026-06-26,2290630,148503,1115,https://i.ytimg.com/vi/nK_dd5EK7RI/mqdefault.jpg,18,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,3,DK4V6MEUtjU,left and right #TXT #SOOBIN #HUENINGKAI,https://www.youtube.com/watch?v=DK4V6MEUtjU,2026-07-09,2646702,142810,617,https://i.ytimg.com/vi/DK4V6MEUtjU/mqdefault.jpg,8,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,4,JT_QII_tJj8,gather up & keep it cool! 👬🚂 #IceCream #YEONJUN #YEONJUN_IceCream #TOMORROW_X_TOGETHER #TXT,https://www.youtube.com/watch?v=JT_QII_tJj8,2026-07-02,1853943,150156,957,https://i.ytimg.com/vi/JT_QII_tJj8/mqdefault.jpg,25,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,5,QJBKzlCTeAc,Coolin' off 🍦 w #DINO 🦦 #IceCream #YEONJUN #YEONJUN_IceCream #TXT #SEVENTEEN,https://www.youtube.com/watch?v=QJBKzlCTeAc,2026-07-11,1416253,120951,569,https://i.ytimg.com/vi/QJBKzlCTeAc/mqdefault.jpg,25,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,6,gQbxitmJRnc,사람 엮는 프로그램에 야쿠자를 데려오면 어떻게 합니까? | 임자 지옥 | [TO DO X TXT] EP.170,https://www.youtube.com/watch?v=gQbxitmJRnc,2026-09-07,1422919,60693,4003,https://i.ytimg.com/vi/gQbxitmJRnc/mqdefault.jpg,1893,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,7,P2h8lXroI7g,🤜💥 #TXT #BEOMGYU #HUENINGKAI,https://www.youtube.com/watch?v=P2h8lXroI7g,2026-06-26,1394131,96357,578,https://i.ytimg.com/vi/P2h8lXroI7g/mqdefault.jpg,10,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,8,SbpPxT9VtqI,Coolin' off 🍦🐱 w #SOOIN #ELLA #IceCream #YEONJUN #YEONJUN_IceCream #TXT #MEOVV,https://www.youtube.com/watch?v=SbpPxT9VtqI,2026-07-15,1169638,101859,484,https://i.ytimg.com/vi/SbpPxT9VtqI/mqdefault.jpg,25,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,9,EbGRL83RmEE,boom boom #DolceGabbana #DGSS27 #TXT #수빈 #SOOBIN,https://www.youtube.com/watch?v=EbGRL83RmEE,2026-06-22,927765,77873,695,https://i.ytimg.com/vi/EbGRL83RmEE/mqdefault.jpg,15,10
2026-09-12,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,10,R7j_1xr-Qhw,마음에 들 거야,https://www.youtube.com/watch?v=R7j_1xr-Qhw,2026-07-18,4555295,25100,914,https://i.ytimg.com/vi/R7j_1xr-Qhw/mqdefault.jpg,31,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,1,f3h5Idzza58,🕺춤 5시간 추기 vs OOO 만들기🫨ㅣ디노의 미쳐 미쳐,https://www.youtube.com/watch?v=f3h5Idzza58,2026-09-12,78666,4830,332,https://i.ytimg.com/vi/f3h5Idzza58/mqdefault.jpg,1081,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,2,TaRlMnLRCyc,[INSIDE SEVENTEEN] 2026 VERNON THE 8 [V8] LIVE BEHIND #1,https://www.youtube.com/watch?v=TaRlMnLRCyc,2026-09-10,94215,3126,91,https://i.ytimg.com/vi/TaRlMnLRCyc/mqdefault.jpg,1645,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,3,bW7dPCEWZhY,#꼬잉_픽📌 4개 국어 듣기 테스트 글로벌한 고잉 세븐틴 #SEVENTEEN #세븐틴 #GOING_SVT #고잉세븐틴 #shorts,https://www.youtube.com/watch?v=bW7dPCEWZhY,2026-09-10,40241,3998,49,https://i.ytimg.com/vi/bW7dPCEWZhY/mqdefault.jpg,50,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,4,OLGtityElDc,#girlsnboys with #BamBam #THE8 #뱀뱀 #V8,https://www.youtube.com/watch?v=OLGtityElDc,2026-09-10,183914,15556,199,https://i.ytimg.com/vi/OLGtityElDc/mqdefault.jpg,24,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,5,sl5lg2hzt28,[TEASER] DxS 소야곡 ON STAGE in INCHEON,https://www.youtube.com/watch?v=sl5lg2hzt28,2026-09-10,47016,2836,63,https://i.ytimg.com/vi/sl5lg2hzt28/mqdefault.jpg,24,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,6,A6uHIajf2xg,[GOING SEVENTEEN] EP.159 21 #2,https://www.youtube.com/watch?v=A6uHIajf2xg,2026-09-09,768919,37341,1474,https://i.ytimg.com/vi/A6uHIajf2xg/mqdefault.jpg,1629,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,7,yLsFAU4YFk0,2026 VERNON THE 8 [V8] LIVE RECAP,https://www.youtube.com/watch?v=yLsFAU4YFk0,2026-09-09,57343,3937,146,https://i.ytimg.com/vi/yLsFAU4YFk0/mqdefault.jpg,178,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,8,5BhrNyiPvaY,#LIKE_IT #DINO #디노 #吉BOARD #길보드,https://www.youtube.com/watch?v=5BhrNyiPvaY,2026-09-08,86630,9567,62,https://i.ytimg.com/vi/5BhrNyiPvaY/mqdefault.jpg,25,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,9,NSKila0hRxg,#LIKE_IT with #TEMPEST #HANBIN #템페스트 #한빈 #DINO #디노 #吉BOARD #길보드,https://www.youtube.com/watch?v=NSKila0hRxg,2026-09-08,68492,7374,55,https://i.ytimg.com/vi/NSKila0hRxg/mqdefault.jpg,17,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,recent,10,29Jp4sV8AC4,#LIKE_IT #DINO #디노 #吉BOARD #길보드,https://www.youtube.com/watch?v=29Jp4sV8AC4,2026-09-07,90012,9794,91,https://i.ytimg.com/vi/29Jp4sV8AC4/mqdefault.jpg,33,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,top_views,1,vOrtdJrJIt8,😝,https://www.youtube.com/watch?v=vOrtdJrJIt8,2026-07-08,2290786,139392,1279,https://i.ytimg.com/vi/vOrtdJrJIt8/mqdefault.jpg,21,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,top_views,2,dJGEYLXpuT8,#singasong with #MINAMI #ZENA #RESCENE #리센느#미나미 #제나 @RESCENE_official #V8,https://www.youtube.com/watch?v=dJGEYLXpuT8,2026-07-04,2328764,80750,1023,https://i.ytimg.com/vi/dJGEYLXpuT8/mqdefault.jpg,28,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,top_views,3,l0yqudbu-Mw,#singasong with #SHOWNU #HYUNGWON #MINGYU #YOUNGJI @MONSTAX @youngji_2002 #V8,https://www.youtube.com/watch?v=l0yqudbu-Mw,2026-07-03,1591735,82502,293,https://i.ytimg.com/vi/l0yqudbu-Mw/mqdefault.jpg,16,10
2026-09-12,HYBE,PLEDIS Entertainment,SEVENTEEN,UCfkXDY7vwkcJ8ddFGz8KusA,top_views,4,zLoVNSCk4hk,#singasong with #HUHYUNJIN #KAZUHA #LE_SSERAFIM #르세라핌 @LESSERAFIM_official #V8,https://www.youtube.com/watch?v=zLoVNSCk4hk,2026-07-01,1282154,97839,262,https://i.ytimg.com/vi/zLoVNSCk4hk/mqdefault.jpg,27,10
