date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count,thumbnail_url,duration_sec,category_id
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,1,DmJLy3nunzM,BTS WORLD TOUR ‘ARIRANG’ LIVE VIEWING FROM BUENOS AIRES & SAO PAULO - Official Trailer,https://www.youtube.com/watch?v=DmJLy3nunzM,2026-09-17,778156,75999,4150,https://i.ytimg.com/vi/DmJLy3nunzM/mqdefault.jpg,48,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,2,e2cUJ4z4S1o,"BTS, 손흥민, LA, Let's Go! #BTS #방탄소년단",https://www.youtube.com/watch?v=e2cUJ4z4S1o,2026-09-11,942983,130043,5074,https://i.ytimg.com/vi/e2cUJ4z4S1o/mqdefault.jpg,57,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,3,ZmUrr8vd_I4,투어 중간에 스위스 가서 등산하는 이유⛰️ l SUGA’s VLOG,https://www.youtube.com/watch?v=ZmUrr8vd_I4,2026-08-29,3302459,221484,12006,https://i.ytimg.com/vi/ZmUrr8vd_I4/mqdefault.jpg,350,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,4,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,3525271,265872,10797,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,5,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,661672,107997,3952,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,6,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1273865,214868,16119,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,7,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1966808,186017,9457,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,8,HDu9XC9xiJs,BTS WORLD TOUR ‘ARIRANG’ IN NORTH AMERICA Part 1 Sketch,https://www.youtube.com/watch?v=HDu9XC9xiJs,2026-08-08,3993566,270195,12820,https://i.ytimg.com/vi/HDu9XC9xiJs/mqdefault.jpg,2534,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,9,L04XpMC2qKg,FIFA World Cup 2026 Green Room Photographers,https://www.youtube.com/watch?v=L04XpMC2qKg,2026-08-06,1434028,46498,5986,https://i.ytimg.com/vi/L04XpMC2qKg/mqdefault.jpg,117,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,10,bVgm4dy6Uxc,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Visualizer for ARMY,https://www.youtube.com/watch?v=bVgm4dy6Uxc,2026-07-28,2329680,282762,11430,https://i.ytimg.com/vi/bVgm4dy6Uxc/mqdefault.jpg,216,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,1,e2cUJ4z4S1o,"BTS, 손흥민, LA, Let's Go! #BTS #방탄소년단",https://www.youtube.com/watch?v=e2cUJ4z4S1o,2026-09-11,942983,130043,5074,https://i.ytimg.com/vi/e2cUJ4z4S1o/mqdefault.jpg,57,10
2026-09-20,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,2,DmJLy3nunzM,BTS WORLD TOUR ‘ARIRANG’ LIVE VIEWING FROM BUENOS AIRES & SAO PAULO - Official Trailer,https://www.youtube.com/watch?v=DmJLy3nunzM,2026-09-17,778156,75999,4150,https://i.ytimg.com/vi/DmJLy3nunzM/mqdefault.jpg,48,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,1,-x0nSq474Ic,just us being us 🥰 #TXT #SOOBIN #TAEHYUN,https://www.youtube.com/watch?v=-x0nSq474Ic,2026-09-20,203045,30492,497,https://i.ytimg.com/vi/-x0nSq474Ic/mqdefault.jpg,10,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,2,tUy5QxjmF2s,[미공개] 허언증 대화,https://www.youtube.com/watch?v=tUy5QxjmF2s,2026-09-18,136233,13322,196,https://i.ytimg.com/vi/tUy5QxjmF2s/mqdefault.jpg,21,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,3,oJF7tDHB_PM,연준이의 LA다저스 시구 | T:TIME | TXT (투모로우바이투게더),https://www.youtube.com/watch?v=oJF7tDHB_PM,2026-09-18,186953,9949,331,https://i.ytimg.com/vi/oJF7tDHB_PM/mqdefault.jpg,389,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,4,aqdhLJDMMBc,all I need 🩵 #TXT #BEOMGYU #HUENINGKAI,https://www.youtube.com/watch?v=aqdhLJDMMBc,2026-09-17,771045,69249,914,https://i.ytimg.com/vi/aqdhLJDMMBc/mqdefault.jpg,11,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,5,heItpRvGzVU,‘セツナハナビ (Setsuna Hanabi)’ stage @ CDTVライブ！ライブ！260831 | TXT (투모로우바이투게더),https://www.youtube.com/watch?v=heItpRvGzVU,2026-09-17,614629,38119,1020,https://i.ytimg.com/vi/heItpRvGzVU/mqdefault.jpg,175,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,6,ELb_lUdCLj4,[미공개] 몰입 로딩 중,https://www.youtube.com/watch?v=ELb_lUdCLj4,2026-09-16,257770,19600,326,https://i.ytimg.com/vi/ELb_lUdCLj4/mqdefault.jpg,32,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,7,l6t7JgFGZL4,KCON LA 2026 Behind | EPISODE | TXT (투모로우바이투게더),https://www.youtube.com/watch?v=l6t7JgFGZL4,2026-09-15,234860,13716,422,https://i.ytimg.com/vi/l6t7JgFGZL4/mqdefault.jpg,1196,10
2026-09-20,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,8,iZiKp-i__0U,이상하게 신경은 쓰이는 것 같아요 | 환승 임자 | [TO DO X TXT] EP.171,https://www.youtube.com/watch?v=iZiKp-i__0U,2026-09-14,1014936,51122,3440,https://i.ytimg.com/vi/iZiKp-i__0U/mqdefault.jpg,2053,10
