date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count,thumbnail_url,duration_sec,category_id
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,1,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,1762480,218486,9085,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,2,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,525362,99644,3803,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,3,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1042625,198862,15748,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,4,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1586200,195957,9289,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,5,HDu9XC9xiJs,BTS WORLD TOUR ‘ARIRANG’ IN NORTH AMERICA Part 1 Sketch,https://www.youtube.com/watch?v=HDu9XC9xiJs,2026-08-08,3264209,329682,12767,https://i.ytimg.com/vi/HDu9XC9xiJs/mqdefault.jpg,2534,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,6,L04XpMC2qKg,FIFA World Cup 2026 Green Room Photographers,https://www.youtube.com/watch?v=L04XpMC2qKg,2026-08-06,1319340,196255,5984,https://i.ytimg.com/vi/L04XpMC2qKg/mqdefault.jpg,117,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,7,bVgm4dy6Uxc,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Visualizer for ARMY,https://www.youtube.com/watch?v=bVgm4dy6Uxc,2026-07-28,1960083,282558,11019,https://i.ytimg.com/vi/bVgm4dy6Uxc/mqdefault.jpg,216,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,8,6yvxHpIO5NY,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Lyric Video,https://www.youtube.com/watch?v=6yvxHpIO5NY,2026-07-26,1911944,255045,10016,https://i.ytimg.com/vi/6yvxHpIO5NY/mqdefault.jpg,198,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,9,KG_fYGOUgio,'NORMAL (Korean Ver.)' Stage CAM @ BTS WORLD TOUR 'ARIRANG' IN BUSAN,https://www.youtube.com/watch?v=KG_fYGOUgio,2026-07-25,972106,146546,6140,https://i.ytimg.com/vi/KG_fYGOUgio/mqdefault.jpg,186,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,10,iGlS99t6kF0,나랑 부산 퇴근런 10km 뛸 사람? (with 정국) l SUGA’s VLOG,https://www.youtube.com/watch?v=iGlS99t6kF0,2026-07-25,1702138,241838,8554,https://i.ytimg.com/vi/iGlS99t6kF0/mqdefault.jpg,810,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,1,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,1762480,218486,9085,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,2,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1586200,195957,9289,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,3,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1042625,198862,15748,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-08-22,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,4,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,525362,99644,3803,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-08-22,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,1,eeD3mR_gNeM,Hanabi vibes🎇 with #RIKU #NCTWISH #TXT #휴닝카이 #HUENINGKAI #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=eeD3mR_gNeM,2026-08-22,108973,20459,313,https://i.ytimg.com/vi/eeD3mR_gNeM/mqdefault.jpg,20,10
