date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count,thumbnail_url,duration_sec,category_id
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,1,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,1509111,202352,7911,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,2,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,508554,98079,3771,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,3,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1019424,196352,15573,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,4,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1556228,194359,9247,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,5,HDu9XC9xiJs,BTS WORLD TOUR ‘ARIRANG’ IN NORTH AMERICA Part 1 Sketch,https://www.youtube.com/watch?v=HDu9XC9xiJs,2026-08-08,3219795,328241,12706,https://i.ytimg.com/vi/HDu9XC9xiJs/mqdefault.jpg,2534,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,6,L04XpMC2qKg,FIFA World Cup 2026 Green Room Photographers,https://www.youtube.com/watch?v=L04XpMC2qKg,2026-08-06,1313346,195785,5978,https://i.ytimg.com/vi/L04XpMC2qKg/mqdefault.jpg,117,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,7,bVgm4dy6Uxc,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Visualizer for ARMY,https://www.youtube.com/watch?v=bVgm4dy6Uxc,2026-07-28,1946795,282000,11011,https://i.ytimg.com/vi/bVgm4dy6Uxc/mqdefault.jpg,216,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,8,6yvxHpIO5NY,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Lyric Video,https://www.youtube.com/watch?v=6yvxHpIO5NY,2026-07-26,1902704,254766,10012,https://i.ytimg.com/vi/6yvxHpIO5NY/mqdefault.jpg,198,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,9,KG_fYGOUgio,'NORMAL (Korean Ver.)' Stage CAM @ BTS WORLD TOUR 'ARIRANG' IN BUSAN,https://www.youtube.com/watch?v=KG_fYGOUgio,2026-07-25,966373,146335,6138,https://i.ytimg.com/vi/KG_fYGOUgio/mqdefault.jpg,186,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,10,iGlS99t6kF0,나랑 부산 퇴근런 10km 뛸 사람? (with 정국) l SUGA’s VLOG,https://www.youtube.com/watch?v=iGlS99t6kF0,2026-07-25,1698045,241580,8549,https://i.ytimg.com/vi/iGlS99t6kF0/mqdefault.jpg,810,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,1,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1556228,194359,9247,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,2,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,1509111,202352,7911,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,3,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1019424,196352,15573,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-08-21,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,top_views,4,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,508554,98079,3771,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,1,JY99AoF-6e8,Nyang 🐱 #TXT #태현 #TAEHYUN,https://www.youtube.com/watch?v=JY99AoF-6e8,2026-08-21,146696,25168,83,https://i.ytimg.com/vi/JY99AoF-6e8/mqdefault.jpg,12,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,2,iE7WL9p-iU8,One last summer🌇 #TXT #수빈 #SOOBIN #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=iE7WL9p-iU8,2026-08-21,111373,23663,88,https://i.ytimg.com/vi/iE7WL9p-iU8/mqdefault.jpg,19,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,3,Pdjff9L2ZUQ,‘セツナハナビ (Setsuna Hanabi)’ stage @ Premium Release Show | TXT (투모로우바이투게더),https://www.youtube.com/watch?v=Pdjff9L2ZUQ,2026-08-21,91197,17558,117,https://i.ytimg.com/vi/Pdjff9L2ZUQ/mqdefault.jpg,172,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,4,DGuHIahKnIw,夏の思い出🎐 with #中島健人 #TXT #범규 #BEOMGYU #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=DGuHIahKnIw,2026-08-21,135466,22523,62,https://i.ytimg.com/vi/DGuHIahKnIw/mqdefault.jpg,20,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,5,9_b4swwLVx8,참참참 📸 #TXT #SOOBIN #HUENINGKAI,https://www.youtube.com/watch?v=9_b4swwLVx8,2026-08-21,175576,26828,137,https://i.ytimg.com/vi/9_b4swwLVx8/mqdefault.jpg,34,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,6,G1boZ-Mhun8,빨간 버튼 vs 파란 버튼,https://www.youtube.com/watch?v=G1boZ-Mhun8,2026-08-21,36615,6961,28,https://i.ytimg.com/vi/G1boZ-Mhun8/mqdefault.jpg,60,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,7,roBw-At3nPw,missed this one #TXT #연준 #YEONJUN,https://www.youtube.com/watch?v=roBw-At3nPw,2026-08-20,103662,18346,243,https://i.ytimg.com/vi/roBw-At3nPw/mqdefault.jpg,12,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,8,OECYJysWX2A,7년은 너무 짧고 우리 못 해 본 게 너무 많아 | TXT 첫 여행은 상하이로 #도망갈까? #EP.2,https://www.youtube.com/watch?v=OECYJysWX2A,2026-08-20,385508,32782,1260,https://i.ytimg.com/vi/OECYJysWX2A/mqdefault.jpg,1729,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,9,JJdg4S7DPII,☕️🎧 #TXT #태현 #TAEHYUN #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=JJdg4S7DPII,2026-08-20,292223,36487,485,https://i.ytimg.com/vi/JJdg4S7DPII/mqdefault.jpg,12,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,recent,10,EqRE6MI6xjw,ひと夏の愛🌤️ #TXT #BEOMGYU #TAEHYUN #HUENINGKAI #セツナハナビ #Setsuna_Hanabi,https://www.youtube.com/watch?v=EqRE6MI6xjw,2026-08-19,298194,39107,437,https://i.ytimg.com/vi/EqRE6MI6xjw/mqdefault.jpg,19,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,1,7H1XNzauf9g,생각해보면 우리 지금 납치당하는 게 맞지 😱 | TXT 첫 여행은 상하이로 #도망갈까? #EP.1,https://www.youtube.com/watch?v=7H1XNzauf9g,2026-08-13,877844,61787,2308,https://i.ytimg.com/vi/7H1XNzauf9g/mqdefault.jpg,1599,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,2,fWCqNmxRIUc,??? #TXT #태현 #TAEHYUN,https://www.youtube.com/watch?v=fWCqNmxRIUc,2026-08-13,1790987,110100,638,https://i.ytimg.com/vi/fWCqNmxRIUc/mqdefault.jpg,6,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,3,OECYJysWX2A,7년은 너무 짧고 우리 못 해 본 게 너무 많아 | TXT 첫 여행은 상하이로 #도망갈까? #EP.2,https://www.youtube.com/watch?v=OECYJysWX2A,2026-08-20,385508,32782,1260,https://i.ytimg.com/vi/OECYJysWX2A/mqdefault.jpg,1729,10
2026-08-21,HYBE,BIGHIT MUSIC,TOMORROW X TOGETHER,UCtiObj3CsEAdNU6ZPWDsddQ,top_views,4,pZXeVZg8dYE,embrace it #TXT #연준 #YEONJUN,https://www.youtube.com/watch?v=pZXeVZg8dYE,2026-08-12,587262,65232,598,https://i.ytimg.com/vi/pZXeVZg8dYE/mqdefault.jpg,14,10
