date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count,thumbnail_url,duration_sec,category_id
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,1,e2cUJ4z4S1o,"BTS, 손흥민, LA, Let's Go! #BTS #방탄소년단",https://www.youtube.com/watch?v=e2cUJ4z4S1o,2026-09-11,277581,50240,2217,https://i.ytimg.com/vi/e2cUJ4z4S1o/mqdefault.jpg,57,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,2,ZmUrr8vd_I4,투어 중간에 스위스 가서 등산하는 이유⛰️ l SUGA’s VLOG,https://www.youtube.com/watch?v=ZmUrr8vd_I4,2026-08-29,3027664,214820,11811,https://i.ytimg.com/vi/ZmUrr8vd_I4/mqdefault.jpg,350,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,3,_bhYr1BpByY,BTS FIFA World Cup 2026 Final Halftime Show Sketch,https://www.youtube.com/watch?v=_bhYr1BpByY,2026-08-20,3082904,259051,10689,https://i.ytimg.com/vi/_bhYr1BpByY/mqdefault.jpg,1040,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,4,x-jvBQgx3vI,A Love Letter to New York | THE CITY ARIRANG NEW YORK,https://www.youtube.com/watch?v=x-jvBQgx3vI,2026-08-18,634486,106934,3948,https://i.ytimg.com/vi/x-jvBQgx3vI/mqdefault.jpg,104,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,5,99pjILwt00o,DRIVING IN GERMANY l RM's VLOG,https://www.youtube.com/watch?v=99pjILwt00o,2026-08-18,1232485,213186,16068,https://i.ytimg.com/vi/99pjILwt00o/mqdefault.jpg,257,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,6,flxMZDu38Ng,BTS WORLD TOUR ‘ARIRANG’ IN BUSAN Sketch,https://www.youtube.com/watch?v=flxMZDu38Ng,2026-08-14,1872951,204582,9452,https://i.ytimg.com/vi/flxMZDu38Ng/mqdefault.jpg,1167,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,7,HDu9XC9xiJs,BTS WORLD TOUR ‘ARIRANG’ IN NORTH AMERICA Part 1 Sketch,https://www.youtube.com/watch?v=HDu9XC9xiJs,2026-08-08,3794410,339772,12774,https://i.ytimg.com/vi/HDu9XC9xiJs/mqdefault.jpg,2534,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,8,L04XpMC2qKg,FIFA World Cup 2026 Green Room Photographers,https://www.youtube.com/watch?v=L04XpMC2qKg,2026-08-06,1403571,199586,5991,https://i.ytimg.com/vi/L04XpMC2qKg/mqdefault.jpg,117,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,9,bVgm4dy6Uxc,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Visualizer for ARMY,https://www.youtube.com/watch?v=bVgm4dy6Uxc,2026-07-28,2215983,290139,11331,https://i.ytimg.com/vi/bVgm4dy6Uxc/mqdefault.jpg,216,10
2026-09-11,HYBE,BIGHIT MUSIC,BTS,UCLkAepWjdylmXSltofFvsYQ,recent,10,6yvxHpIO5NY,BTS (방탄소년단) 'NORMAL (Korean Ver.)' Lyric Video,https://www.youtube.com/watch?v=6yvxHpIO5NY,2026-07-26,2080778,258609,10109,https://i.ytimg.com/vi/6yvxHpIO5NY/mqdefault.jpg,198,10
