date,country,agency,charted_tracks,chart_size,share_pct
2026-09-09,kr,(未登録K-pop),41,100,41.0
2026-09-09,kr,HYBE,19,100,19.0
2026-09-09,kr,JYP,1,100,1.0
2026-09-09,kr,OTHER,9,100,9.0
2026-09-09,kr,SM,13,100,13.0
2026-09-09,kr,YG,4,100,4.0
