date,country,agency,charted_tracks,chart_size,share_pct
2026-09-25,jp,(未登録K-pop),1,100,1.0
2026-09-25,jp,HYBE,2,100,2.0
2026-09-25,jp,OTHER,1,100,1.0
2026-09-25,kr,(未登録K-pop),44,100,44.0
2026-09-25,kr,HYBE,14,100,14.0
2026-09-25,kr,JYP,1,100,1.0
2026-09-25,kr,OTHER,10,100,10.0
2026-09-25,kr,SM,13,100,13.0
2026-09-25,kr,YG,2,100,2.0
