date,feed_updated,country,rank,track_name,artist_name_local,apple_artist_id,apple_track_id,release_date,artwork_url,is_kpop_genre,agency,sub_agency,artist_name_master
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,32,freak,Ariana Grande,412778295,6763656731,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/56/f4/96/56f49612-02dd-83f4-44fe-d2118cc70707/26UMGIM51129.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,33,Cinderella (feat. Ty Dolla $ign),Mac Miller,419944559,1137966332,2016-09-16,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/33/cc/4d/33cc4d85-e92a-b171-1b72-4dc882ce2359/093624918844.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,34,Ran To Atlanta,"Drake, Future & Molly Santana",271256,6769568597,2026-05-15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/35/b9/06/35b90629-a873-14f8-4789-ffc324960038/26UMGIM63614.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,35,I Had Some Help (feat. Morgan Wallen),Post Malone,966309175,1744439049,2024-05-10,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e1/b7/09/e1b7098f-d6e1-2b18-fd6f-8390110908eb/24UMGIM50612.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,36,What I Want,Morgan Wallen & Tate McRae,829142092,1802103975,2025-05-16,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1e/ef/26/1eef2600-29f4-5423-3052-26874afd2947/25UMGIM46050.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,37,Ghetto Love Story,BabyChiefDoit,1696609280,6776325365,2026-06-12,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/80/46/b7/8046b7f7-5123-e65a-6463-e1d8818e67ef/840471815396.png/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,38,Loser,Tame Impala,290242959,1836226731,2025-09-07,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/80/54/11/80541122-c1c4-50ad-a673-ff79f4cf8aa7/196873555331.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,39,March Madness,Future,128050210,1506297772,2015-03-21,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/f4/5c/bc/f45cbc87-8e29-b069-39d8-71db2fc0d1e3/886448381211.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,40,bad thing (bunny hop),Ariana Grande,412778295,6763656828,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/56/f4/96/56f49612-02dd-83f4-44fe-d2118cc70707/26UMGIM51129.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,41,Best I Ever Had,Drake,271256,1452017954,2009-02-13,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/7e/b0/35/7eb0353b-8f25-32dd-5f5e-71d9ed700247/00602577524004.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,42,Cowgirls (feat. ERNEST),Morgan Wallen,829142092,1818426110,2023-03-03,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/82/eb/b3/82ebb3c6-2bd4-31fd-0eb9-57667f3590e1/00602455239419_Cover.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,43,Thinkin’ Bout Me,Morgan Wallen,829142092,1818425528,2023-03-03,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/82/eb/b3/82ebb3c6-2bd4-31fd-0eb9-57667f3590e1/00602455239419_Cover.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,44,I'M DAT N***A,Future,128050210,1621119426,2022-04-29,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/65/f2/06/65f2067b-a8ea-239c-c219-8e0f0282dcea/196589073693.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,45,"nowhere, nobody",Ariana Grande,412778295,6763656830,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/56/f4/96/56f49612-02dd-83f4-44fe-d2118cc70707/26UMGIM51129.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,46,Wasted On You,Morgan Wallen,829142092,1818469738,2021-01-08,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/68/05/ab/6805abb2-10d1-35cb-aa84-71386b285b7d/00602435514642_Cover.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,47,weren't for the wind,Ella Langley,1384373733,1770160814,2024-10-04,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ef/f1/65/eff16551-2b83-202a-f923-a655a57c61b8/196872452563.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,48,Frozen,Lil Baby,1276656483,1621207921,2022-04-29,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4c/5c/d2/4c5cd2e1-2244-2527-3ea3-2003ee734428/22UMGIM45519.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,49,warning signs (interlude),Ariana Grande,412778295,6763656822,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/56/f4/96/56f49612-02dd-83f4-44fe-d2118cc70707/26UMGIM51129.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,50,Wants and Needs (feat. Lil Baby),Drake,271256,1556670532,2021-03-05,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/63/2a/34/632a3488-d104-3ff1-dc02-4ed86f58ed05/21UMGIM18577.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,51,I’m Spent,Drake & Loe Shimmy,271256,6769551476,2026-05-15,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c4/3b/89/c43b8964-a24e-b396-bd65-e5b45cabe039/26UMGIM63616.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,52,Stick Talk,Future,128050210,1017055092,2015-07-17,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0a/46/ab/0a46ab3a-2415-0659-2cc2-f3f173144bd5/886445328530.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,53,Be By You,Luke Combs,815635315,1862634805,2026-02-13,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/4c/b6/e5/4cb6e5b1-2db0-88c0-f025-b79cad3b8fab/196873832111.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,54,"I Knew It, I Knew You (From ""Toy Story 5"")",Taylor Swift,159260351,6775527443,2026-06-05,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/34/35/6c/34356cb4-bd0b-3bac-b118-1a6d7264dc64/26UMGIM69942.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,55,Sum 2 Prove,Lil Baby,1276656483,1534816484,2020-01-10,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/70/97/3a/70973a36-b897-e20e-4698-c05d4f5ee24f/20UMGIM30253.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,56,oh yeah?,Steve Lacy,1210275020,6773775282,2026-07-17,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1c/b2/46/1cb246db-afae-a599-d377-44a7ea7267fa/196874346976.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,57,Broken Window Serenade,Whiskey Myers,282264074,1813021660,2011-04-26,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/cf/22/d0cf226c-607d-d97c-61d4-26eabde51f1d/886443002371_Cover.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,58,Orbiter,Noah Kahan,328583953,6762757958,2026-04-25,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f9/aa/69/f9aa6992-40ca-a756-85ca-b27c48f7c720/26UMGIM02802.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,59,E85,Don Toliver,1237012992,1871258330,2026-01-22,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e8/e5/c6/e8e5c690-a958-622e-eb62-0dce6059300e/075679599360.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,60,Knife Talk (feat. 21 Savage & Project Pat),Drake,271256,1584281787,2021-09-03,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/11/36/38/1136384a-eebc-697a-c005-d890e41c0854/21UM1IM07518.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,61,I Got Better,Morgan Wallen,829142092,1802103972,2025-05-16,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1e/ef/26/1eef2600-29f4-5423-3052-26874afd2947/25UMGIM46050.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,62,Whisper My Name,Drake,271256,6769568595,2026-05-15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/35/b9/06/35b90629-a873-14f8-4789-ffc324960038/26UMGIM63614.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,63,You Proof,Morgan Wallen,829142092,1818407111,2022-05-13,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b7/66/c4/b766c457-2500-e2d6-895e-59b45e95d009/00602445957033_Cover.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,64,20 Cigarettes,Morgan Wallen,829142092,1802104202,2025-05-16,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1e/ef/26/1eef2600-29f4-5423-3052-26874afd2947/25UMGIM46050.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,65,Right On,Lil Baby,1276656483,1618153473,2022-04-08,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/56/6d/ce/566dceeb-e2ea-24ff-f601-1c18497b87f8/22UMGIM37903.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,66,Poured,Lil Uzi Vert,940710524,6796859141,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/42/cb/41/42cb41cd-d076-cbe8-f0b2-97bf806c8f54/8721554073518.png/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,67,Marvins Room,Drake,271256,1440642743,2011-06-28,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/74/fb/d3/74fbd365-bd52-23b4-604b-7f164407b0a9/00602527899107.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,68,Kacey Talk,YoungBoy Never Broke Again,1168822104,1530123009,2020-08-13,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/13/d6/e3/13d6e3ac-7a38-c6c3-6566-e027f3735426/075679802378.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,69,drop dead,Olivia Rodrigo,979458609,1889992113,2026-04-16,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1d/1b/f9/1d1bf9b1-44c6-9a6c-6ffb-c158488c06ce/26UMGIM39303.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,70,Snooze,SZA,605800394,1657869492,2022-12-08,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/bd/3b/a9/bd3ba9fb-9609-144f-bcfe-ead67b5f6ab3/196589564931.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,71,Power Trip (feat. Miguel),J. Cole,73705833,1529510489,2013-02-14,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/4f/c3/f3/4fc3f366-1148-74fe-2e88-ee37d4e633dd/20UMGIM65999.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,72,Where the Wild Things Are,Luke Combs,815635315,1666738581,2023-03-24,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/7d/24/14/7d241439-671a-d957-9613-2f738f43a064/196589485991.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,73,Doors,Noah Kahan,328583953,1872239879,2026-04-24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/9c/40/9a9c40b0-0ef2-5bc5-6c25-250862e48f77/26UMGIM02802.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,74,Billie Jean,Michael Jackson,32940,269573364,1982-11-29,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/32/4f/fd/324ffda2-9e51-8f6a-0c2d-c6fd2b41ac55/074643811224.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,75,Like That,"Future, Metro Boomin & Kendrick Lamar",128050210,1737150439,2024-03-22,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4e/9f/7b/4e9f7b71-28ad-a8dc-9b34-da532feb82f6/196871937382.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,76,Tennessee Whiskey,Chris Stapleton,1752134,1440827492,2015-04-23,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e2/4b/60/e24b6016-8278-bb18-cf5d-d44bf68371da/00602547223838.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,77,Not Like Us,Kendrick Lamar,368183298,1744776167,2024-05-04,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/ef/b6/d0efb685-73be-fdee-58c9-be655f4cd4fd/24UMGIM51924.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,78,National Treasures,Drake,271256,6769568603,2026-05-15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/35/b9/06/35b90629-a873-14f8-4789-ffc324960038/26UMGIM63614.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,79,MORNING DEW (DONK),Beyoncé,1419227,6787303156,2026-07-04,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/3f/65/3d/3f653d87-197c-084c-dca2-0c6e0ca742c9/196874580721.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,80,Dai Dai,Shakira & Burna Boy,889327,6768469976,2026-05-14,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/61/49/8d/61498ded-f0dc-227d-cd1d-2051b5d9f195/196874328590.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,81,Money In The Grave (feat. Rick Ross),Drake,271256,1468618077,2019-06-15,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5b/31/bf/5b31bf6d-0a7f-ad73-426f-72948846bef2/19UMGIM54644.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,82,Fast Car,Luke Combs,815635315,1666738585,2023-03-24,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/7d/24/14/7d241439-671a-d957-9613-2f738f43a064/196589485991.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,83,Beautiful Crazy,Luke Combs,815635315,1376707066,2018-05-04,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/4b/59/f44b59a2-62c7-e9c7-df8b-4b8e7d772b41/886447048443.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,84,30 For 30 (with Kendrick Lamar),SZA,605800394,1786643047,2024-12-20,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/97/bd/88/97bd8804-7d3e-e6c8-0532-ff22877b931c/196871766890.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,85,Low Down,Lil Baby,1276656483,1534816500,2020-05-01,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/70/97/3a/70973a36-b897-e20e-4698-c05d4f5ee24f/20UMGIM30253.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,86,Something in the Orange,Zach Bryan,1436413980,1620419734,2022-04-22,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/d6/cd/d8/d6cdd86f-db67-ffc8-cd5e-26c4559686c3/054391903860.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,87,Ordinary,Alex Warren,1572671688,1793663645,2024-09-26,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/46/78/fb/4678fb84-d19e-f11b-93ff-4dc17660bff8/075679619075.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,88,So Easy (To Fall In Love),Olivia Dean,1487253329,1817609507,,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/08/e2/21/08e22164-7c0b-1522-818f-e0e74f62dc49/25UMGIM69703.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,89,Broken Clocks,SZA,605800394,1239976610,2017-06-02,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/20/28/8f/20288f6f-fbf2-fb0f-6732-e7d334e1ff50/886446548432.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,90,She Got the Best of Me,Luke Combs,815635315,1376707081,2018-06-01,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/4b/59/f44b59a2-62c7-e9c7-df8b-4b8e7d772b41/886447048443.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,91,God's Plan,Drake,271256,1418213269,2018-01-19,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/1f/37/43/1f374304-2e04-2be3-53ea-41dd6f0b6fb8/00602567892410.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,92,Earrings,Malcolm Todd,1624326848,1738257931,2024-04-05,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/06/1f/d0061f04-bcae-f9a1-8126-830c04fa32db/196871971188.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,93,Girls Need Love,Summer Walker,990402287,1438765134,2018-07-26,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7c/1e/1a/7c1e1a21-013c-f31d-dc2c-c8118439641d/18UMGIM66021.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,94,Wonderwall (Remastered),Oasis,512633,1525933490,1995-10-02,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/34/2e/cb/342ecb17-ef19-816a-4ce5-e60b9ceec161/5051961073164.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,95,Great Expectation,SIENNA SPIRO,1745678083,6769552411,2026-07-02,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f4/e5/61/f4e561f5-3e73-68c7-7ca4-295ac5a063ed/26UMGIM51351.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,96,London (Bonus),Lil Uzi Vert,940710524,6796859387,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/42/cb/41/42cb41cd-d076-cbe8-f0b2-97bf806c8f54/8721554073518.png/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,97,What You Need,Tems,1413909060,1853635937,2025-11-20,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c3/59/9a/c3599a96-fb7c-d4f3-c9ce-664128e4e94c/196873703305.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,98,Mr. Brightside,The Killers,6483093,1526194192,2003-09-29,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/07/1a/5a/071a5aee-6e42-060c-35b9-6a6e45b9ea59/06UMGIM10441.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,99,Passionfruit,Drake,271256,1440891494,2017-03-18,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/71/97/d0/7197d021-de0f-9548-3f31-40b8294d3242/17UMGIM85032.rgb.jpg/300x300bb.jpg,0,,,
2026-08-06,"Thu, 6 Aug 2026 00:12:34 +0000",us,100,Maverick Intro,Lil Uzi Vert,940710524,6796859138,2026-07-31,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/42/cb/41/42cb41cd-d076-cbe8-f0b2-97bf806c8f54/8721554073518.png/300x300bb.jpg,0,,,
