date,country,agency,charted_tracks,chart_size,share_pct
2026-08-23,jp,(未登録K-pop),1,100,1.0
2026-08-23,jp,HYBE,2,100,2.0
2026-08-23,jp,OTHER,1,100,1.0
2026-08-23,kr,(未登録K-pop),28,100,28.0
2026-08-23,kr,HYBE,21,100,21.0
2026-08-23,kr,JYP,1,100,1.0
2026-08-23,kr,OTHER,13,100,13.0
2026-08-23,kr,SM,12,100,12.0
2026-08-23,kr,YG,10,100,10.0
