date,country,agency,charted_tracks,chart_size,share_pct
2026-08-06,jp,(未登録K-pop),1,100,1.0
2026-08-06,jp,HYBE,2,100,2.0
2026-08-06,jp,OTHER,1,100,1.0
2026-08-06,jp,SM,2,100,2.0
2026-08-06,kr,(未登録K-pop),29,100,29.0
2026-08-06,kr,HYBE,23,100,23.0
2026-08-06,kr,JYP,1,100,1.0
2026-08-06,kr,OTHER,8,100,8.0
2026-08-06,kr,SM,17,100,17.0
2026-08-06,kr,YG,3,100,3.0
