date,country,agency,charted_tracks,chart_size,share_pct
2026-08-27,jp,HYBE,2,100,2.0
2026-08-27,jp,OTHER,1,100,1.0
2026-08-27,kr,(未登録K-pop),28,100,28.0
2026-08-27,kr,HYBE,25,100,25.0
2026-08-27,kr,JYP,1,100,1.0
2026-08-27,kr,OTHER,11,100,11.0
2026-08-27,kr,SM,13,100,13.0
2026-08-27,kr,YG,9,100,9.0
