date,country,agency,charted_tracks,chart_size,share_pct
2026-08-20,jp,(未登録K-pop),1,100,1.0
2026-08-20,jp,HYBE,2,100,2.0
2026-08-20,jp,OTHER,1,100,1.0
2026-08-20,jp,SM,2,100,2.0
2026-08-20,kr,(未登録K-pop),27,100,27.0
2026-08-20,kr,HYBE,17,100,17.0
2026-08-20,kr,JYP,1,100,1.0
2026-08-20,kr,OTHER,15,100,15.0
2026-08-20,kr,SM,17,100,17.0
2026-08-20,kr,YG,6,100,6.0
