date,feed_updated,country,rank,track_name,artist_name_local,apple_artist_id,apple_track_id,release_date,artwork_url,is_kpop_genre,agency,sub_agency,artist_name_master
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,43,I'M DAT N***A,Future,128050210,1621119426,2022-04-29,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/65/f2/06/65f2067b-a8ea-239c-c219-8e0f0282dcea/196589073693.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,44,Broken Window Serenade,Whiskey Myers,282264074,1813021660,2011-04-26,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/cf/22/d0cf226c-607d-d97c-61d4-26eabde51f1d/886443002371_Cover.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,45,Frozen,Lil Baby,1276656483,1621207921,2022-04-29,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/4c/5c/d2/4c5cd2e1-2244-2527-3ea3-2003ee734428/22UMGIM45519.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,46,You Proof,Morgan Wallen,829142092,1818407111,2022-05-13,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/b7/66/c4/b766c457-2500-e2d6-895e-59b45e95d009/00602445957033_Cover.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,47,Billie Jean,Michael Jackson,32940,269573364,1982-11-29,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/32/4f/fd/324ffda2-9e51-8f6a-0c2d-c6fd2b41ac55/074643811224.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,48,Okayyy (feat. Doja Cat),Latto,419799506,6774372285,2026-05-29,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/78/75/0f/78750f43-51a6-972d-b0e9-127fe0b00d85/196874450932.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,49,Orbiter,Noah Kahan,328583953,6762757958,2026-04-25,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f9/aa/69/f9aa6992-40ca-a756-85ca-b27c48f7c720/26UMGIM02802.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,50,Wonderwall (Remastered),Oasis,512633,1525933490,1995-10-02,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/34/2e/cb/342ecb17-ef19-816a-4ce5-e60b9ceec161/5051961073164.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,51,Stick Talk,Future,128050210,1017055092,2015-07-17,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/0a/46/ab/0a46ab3a-2415-0659-2cc2-f3f173144bd5/886445328530.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,52,Tennessee Whiskey,Chris Stapleton,1752134,1440827492,2015-04-23,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/e2/4b/60/e24b6016-8278-bb18-cf5d-d44bf68371da/00602547223838.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,53,Sum 2 Prove,Lil Baby,1276656483,1534816484,2020-01-10,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/70/97/3a/70973a36-b897-e20e-4698-c05d4f5ee24f/20UMGIM30253.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,54,California Girls,Future,128050210,6784327277,2026-07-08,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/8e/a0/75/8ea0757a-6859-9c50-e92b-944979cc0d53/196874557198.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,55,E85,Don Toliver,1237012992,1871258330,2026-01-22,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e8/e5/c6/e8e5c690-a958-622e-eb62-0dce6059300e/075679599360.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,56,Where the Wild Things Are,Luke Combs,815635315,1666738581,2023-03-24,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/7d/24/14/7d241439-671a-d957-9613-2f738f43a064/196589485991.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,57,Marvins Room,Drake,271256,1440642743,2011-06-28,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/74/fb/d3/74fbd365-bd52-23b4-604b-7f164407b0a9/00602527899107.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,58,Knife Talk (feat. 21 Savage & Project Pat),Drake,271256,1584281787,2021-09-03,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/11/36/38/1136384a-eebc-697a-c005-d890e41c0854/21UM1IM07518.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,59,National Treasures,Drake,271256,6769568603,2026-05-15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/35/b9/06/35b90629-a873-14f8-4789-ffc324960038/26UMGIM63614.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,60,Kacey Talk,YoungBoy Never Broke Again,1168822104,1530123009,2020-08-13,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/13/d6/e3/13d6e3ac-7a38-c6c3-6566-e027f3735426/075679802378.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,61,Fast Car,Luke Combs,815635315,1666738585,2023-03-24,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/7d/24/14/7d241439-671a-d957-9613-2f738f43a064/196589485991.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,62,What You Need,Tems,1413909060,1853635937,2025-11-20,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c3/59/9a/c3599a96-fb7c-d4f3-c9ce-664128e4e94c/196873703305.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,63,Right On,Lil Baby,1276656483,1618153473,2022-04-08,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/56/6d/ce/566dceeb-e2ea-24ff-f601-1c18497b87f8/22UMGIM37903.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,64,Snooze,SZA,605800394,1657869492,2022-12-08,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/bd/3b/a9/bd3ba9fb-9609-144f-bcfe-ead67b5f6ab3/196589564931.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,65,Beautiful Crazy,Luke Combs,815635315,1376707066,2018-05-04,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/4b/59/f44b59a2-62c7-e9c7-df8b-4b8e7d772b41/886447048443.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,66,drop dead,Olivia Rodrigo,979458609,1889992113,2026-04-16,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/1d/1b/f9/1d1bf9b1-44c6-9a6c-6ffb-c158488c06ce/26UMGIM39303.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,67,Doors,Noah Kahan,328583953,1872239879,2026-04-24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/9a/9c/40/9a9c40b0-0ef2-5bc5-6c25-250862e48f77/26UMGIM02802.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,68,Something in the Orange,Zach Bryan,1436413980,1620419734,2022-04-22,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/d6/cd/d8/d6cdd86f-db67-ffc8-cd5e-26c4559686c3/054391903860.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,69,Konnichiwa,Future,128050210,6784327292,2026-07-08,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/8e/a0/75/8ea0757a-6859-9c50-e92b-944979cc0d53/196874557198.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,70,She Got the Best of Me,Luke Combs,815635315,1376707081,2018-06-01,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/f4/4b/59/f44b59a2-62c7-e9c7-df8b-4b8e7d772b41/886447048443.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,71,RUBBERZ,Fenix Flexin & Purps On The Beat,1155380520,6775960750,2026-06-05,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/70/d5/7a/70d57a89-83cf-3226-35ae-df06845c13a2/199316641547_cover.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,72,No Flockin,Kodak Black,953921140,1056384020,2014-07-06,https://is1-ssl.mzstatic.com/image/thumb/Music19/v4/dc/47/69/dc476925-5b83-ac3a-51fc-72a41aaa6a1d/mzm.rhdremds.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,73,Money In The Grave (feat. Rick Ross),Drake,271256,1468618077,2019-06-15,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/5b/31/bf/5b31bf6d-0a7f-ad73-426f-72948846bef2/19UMGIM54644.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,74,Power Trip (feat. Miguel),J. Cole,73705833,1529510489,2013-02-14,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/4f/c3/f3/4fc3f366-1148-74fe-2e88-ee37d4e633dd/20UMGIM65999.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,75,Earrings,Malcolm Todd,1624326848,1738257931,2024-04-05,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/06/1f/d0061f04-bcae-f9a1-8126-830c04fa32db/196871971188.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,76,Like That,"Future, Metro Boomin & Kendrick Lamar",128050210,1737150439,2024-03-22,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4e/9f/7b/4e9f7b71-28ad-a8dc-9b34-da532feb82f6/196871937382.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,77,Not Like Us,Kendrick Lamar,368183298,1744776167,2024-05-04,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/ef/b6/d0efb685-73be-fdee-58c9-be655f4cd4fd/24UMGIM51924.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,78,Animal,KATSEYE,1754284416,1891779776,2026-07-24,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e2/28/92/e22892a7-fe88-72cf-ecba-691030dfcf7e/26UMGIM41151.rgb.jpg/300x300bb.jpg,0,HYBE,HYBE America(Geffen Records),KATSEYE
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,79,30 For 30 (with Kendrick Lamar),SZA,605800394,1786643047,2024-12-20,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/97/bd/88/97bd8804-7d3e-e6c8-0532-ff22877b931c/196871766890.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,80,God's Plan,Drake,271256,1418213269,2018-01-19,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/1f/37/43/1f374304-2e04-2be3-53ea-41dd6f0b6fb8/00602567892410.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,81,Girls Need Love,Summer Walker,990402287,1438765134,2018-07-26,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7c/1e/1a/7c1e1a21-013c-f31d-dc2c-c8118439641d/18UMGIM66021.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,82,B’s On The Table,Drake & 21 Savage,271256,6769568604,2026-05-15,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/35/b9/06/35b90629-a873-14f8-4789-ffc324960038/26UMGIM63614.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,83,Low Down,Lil Baby,1276656483,1534816500,2020-05-01,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/70/97/3a/70973a36-b897-e20e-4698-c05d4f5ee24f/20UMGIM30253.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,84,Mr. Brightside,The Killers,6483093,1526194192,2003-09-29,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/07/1a/5a/071a5aee-6e42-060c-35b9-6a6e45b9ea59/06UMGIM10441.rgb.jpg/300x300bb.jpg,0,,,
2026-07-28,"Tue, 28 Jul 2026 00:14:52 +0000",us,85,7 Summers,Morgan Wallen,829142092,1818469447,2020-08-14,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c7/e4/b5/c7e4b540-65fa-3673-25a0-b8749a600738/00602435791388_Cover.jpg/300x300bb.jpg,0,,,
