date,country,agency,charted_tracks,chart_size,share_pct
2026-09-04,jp,(未登録K-pop),1,100,1.0
2026-09-04,jp,HYBE,2,100,2.0
2026-09-04,jp,OTHER,1,100,1.0
2026-09-04,kr,(未登録K-pop),37,100,37.0
2026-09-04,kr,HYBE,22,100,22.0
2026-09-04,kr,JYP,1,100,1.0
2026-09-04,kr,OTHER,10,100,10.0
2026-09-04,kr,SM,13,100,13.0
2026-09-04,kr,YG,4,100,4.0
