date,country,agency,charted_tracks,chart_size,share_pct
2026-09-06,jp,(未登録K-pop),1,100,1.0
2026-09-06,jp,HYBE,2,100,2.0
2026-09-06,jp,OTHER,1,100,1.0
2026-09-06,kr,(未登録K-pop),40,100,40.0
2026-09-06,kr,HYBE,20,100,20.0
2026-09-06,kr,JYP,1,100,1.0
2026-09-06,kr,OTHER,9,100,9.0
2026-09-06,kr,SM,12,100,12.0
2026-09-06,kr,YG,4,100,4.0
