date,country,agency,charted_tracks,chart_size,share_pct
2026-08-29,jp,HYBE,2,100,2.0
2026-08-29,jp,OTHER,1,100,1.0
2026-08-29,kr,(未登録K-pop),31,100,31.0
2026-08-29,kr,HYBE,23,100,23.0
2026-08-29,kr,JYP,1,100,1.0
2026-08-29,kr,OTHER,10,100,10.0
2026-08-29,kr,SM,13,100,13.0
2026-08-29,kr,YG,9,100,9.0
