date,country,agency,charted_tracks,chart_size,share_pct
2026-08-22,jp,(未登録K-pop),1,100,1.0
2026-08-22,jp,HYBE,2,100,2.0
2026-08-22,jp,OTHER,1,100,1.0
2026-08-22,jp,SM,1,100,1.0
2026-08-22,kr,(未登録K-pop),28,100,28.0
2026-08-22,kr,HYBE,20,100,20.0
2026-08-22,kr,JYP,1,100,1.0
2026-08-22,kr,OTHER,13,100,13.0
2026-08-22,kr,SM,12,100,12.0
2026-08-22,kr,YG,10,100,10.0
