date,feed_updated,country,rank,track_name,artist_name_local,apple_artist_id,apple_track_id,release_date,artwork_url,is_kpop_genre,agency,sub_agency,artist_name_master
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,1,"Yes! 東京 (feat. SUPER★DRAGON, Sakurashimeji, ONE N' ONLY, BUDDiiS, ICEx & Lienel)","EBiDAN (恵比寿学園男子部), 超特急, M!LK & 原因は自分にある。",1677543534,6782749979,2026-07-02,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a4/db/f8/a4dbf830-ec1e-e5af-723a-2ef5e4dac674/4580789774065.png/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,2,Brand New,Mrs. GREEN APPLE,962221033,6788211810,2026-07-13,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/41/a0/b6/41a0b6b9-a720-25e5-fc69-7e9c3ca1296e/26UMGIM73217.rgb.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,3,ライラック,Mrs. GREEN APPLE,962221033,1739088799,2024-04-12,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4c/3b/b2/4c3bb247-3be8-0c57-aa9a-7f1775a7b7a8/24UMGIM32931.rgb.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,4,好きすぎて滅!,M!LK,1356706755,1846753946,2025-10-27,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d4/f9/1b/d4f91bfd-6176-4733-113f-b72f6095d5df/VEATP-44481.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,5,It's Me,ILLIT,1734551937,1894837345,2026-04-30,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cc/76/26/cc76262a-dc2e-0746-ed85-070a56d23d40/26UMGIM46377.rgb.jpg/300x300bb.jpg,0,HYBE,BELIFT LAB,ILLIT
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,6,IRIS OUT,米津玄師,530814268,1837658529,2025-09-15,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e0/f9/f1/e0f9f1f3-a088-b28d-6760-a28accabc705/4547366775181.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,7,恋、はじめました。,=LOVE,1273762750,6792630529,2026-08-04,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4c/e8/31/4ce831bc-d6ef-bd1d-ecb4-1768b26bffe3/4547366839838.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,8,見知らぬ糸,スピッツ,74456960,6793888335,2026-08-07,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ab/0d/29/ab0d292f-3675-729e-4a8f-eb79a4c88367/26UMGIM87104.rgb.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,9,爆裂愛してる,M!LK,1356706755,1869537742,2026-02-18,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/45/b1/53/45b153d5-e943-6cd9-620e-0a4c66b7525b/VEATP-45199.jpg/300x300bb.jpg,0,,,
2026-09-07,"Mon, 7 Sep 2026 23:06:32 +0000",jp,10,花束,back number,302361237,1451570480,2011-06-22,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/26/b6/e7/26b6e7e2-1cbb-4dde-edfb-e44e1f881cbd/00602577303739.rgb.jpg/300x300bb.jpg,0,,,
