rank,track_id,artist_name_en,track_name,agency,sub_agency,score,chart_delta,chart_recent,chart_prev,is_new_hits,youtube_views,youtube_likes,youtube_comments,platforms_hit,platforms,youtube_video_id,agency_logo_url,artist_image_url,artwork_url,youtube_thumbnail_url
11,trk_18d2e827f63d,NewJeans,New Jeans,HYBE,ADOR,0.570737,-52.0,8.0,60.0,0,219455502,1610898,28434,1,apple_kr,Km71Rr9K-Bw,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNGJlYzFjdW0yNDRlcyZzPWpwNiZ0PW0mdT0xam9iODhoNWM0ZDAwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/63/e5/e2/63e5e2e4-829b-924d-a1dc-8058a1d69bd4/196922462702_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/Km71Rr9K-Bw/default.jpg
12,trk_2ca68e761bb2,Red Velvet,Hot Girls Cold Vibe,SM,SM Entertainment,0.564879,64.0,64.0,0.0,0,,,,1,apple_kr,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tM2w1NnFqcDQ4aGdyJnM9anA2JnQ9bSZ1PTFsaDJlOWg3bzNkMDAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/bc/cd/10/bccd1053-e9f5-cbff-1cfd-23f83b726c99/888735956256.png/300x300bb.jpg,
13,trk_9cb460a4ed24,Stray Kids,RUN IT,JYP,JYP Entertainment,0.548078,-24.0,2.0,26.0,0,1359149,219088,3472,1,line,B-yO3eVgl3M,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/JYP_Entertainment_logo.svg/langko-330px-JYP_Entertainment_logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tM21sZ2duNXU5NDFuOSZzPWpwNiZ0PW0mdT0xbGdrbnBxdm81YmcwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNDlxNHJvOHJpa3F1YyZzPWpwNiZ0PW0mdT0xbDIyYjZ0OXM0OTAwJmk9MA/m470x470,https://i.ytimg.com/vi/RZPf_03O9Pk/default.jpg
14,trk_a80ee09b32f3,BTS,NORMAL,HYBE,BIGHIT MUSIC,0.545914,-28.0,20.0,48.0,0,1692233,244559,9842,1,line,NySBAMooqOc,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zMTYxdWdqa2FzcHJuJnM9anA2JnQ9bSZ1PTFrNzVsZTJvODUwZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNzdwMTYzZzQxNG90ZiZzPWpwNiZ0PW0mdT0xazc2bHM2MGc1OTAwJmk9MA/m470x470,https://i.ytimg.com/vi/6yvxHpIO5NY/default.jpg
15,trk_2cf61031d727,ILLIT,jellyous,HYBE,BELIFT LAB,0.542651,-28.0,39.0,67.0,0,3082197,206050,1815,1,line,utNShaAyNDU,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj1haTI0bGJtNmYybnAmcz1qcDYmdD1tJnU9MWxhdW1hMTFnM2NnMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMjM5a2Jjc2ttODU1aCZzPWpwNiZ0PW0mdT0xaGU1MTcyZzgzZmcwJmk9MA/m470x470,https://i.ytimg.com/vi/utNShaAyNDU/default.jpg
16,trk_a20900b980df,Red Velvet,Orchestra,SM,SM Entertainment,0.536729,49.0,49.0,0.0,0,,,,1,apple_kr,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tM2w1NnFqcDQ4aGdyJnM9anA2JnQ9bSZ1PTFsaDJlOWg3bzNkMDAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/bc/cd/10/bccd1053-e9f5-cbff-1cfd-23f83b726c99/888735956256.png/300x300bb.jpg,
17,trk_e32d492befb6,Red Velvet,Hula Hoop,SM,SM Entertainment,0.532976,47.0,47.0,0.0,0,,,,1,apple_kr,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tM2w1NnFqcDQ4aGdyJnM9anA2JnQ9bSZ1PTFsaDJlOWg3bzNkMDAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/bc/cd/10/bccd1053-e9f5-cbff-1cfd-23f83b726c99/888735956256.png/300x300bb.jpg,
18,trk_062c6d4dcd94,TOMORROW X TOGETHER,Nice to Meet Ya,HYBE,BIGHIT MUSIC,0.529223,43.0,43.0,0.0,0,,,,1,line,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMXQxaDdoc2R1dHIwMyZzPWpwNiZ0PW0mdT0xZ3ZoOXMxNzAzNGcwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zdXVuaDZuZzd1czJ0JnM9anA2JnQ9bSZ1PTFsaXE3MHE2bzN1ZzAmaT0w/m470x470,
19,trk_445021acb2a9,NewJeans,OMG,HYBE,ADOR,0.527171,-52.0,60.0,112.0,0,27540007,468103,6128,2,apple_kr|line,_Xs1ZCMfa2Y,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNGJlYzFjdW0yNDRlcyZzPWpwNiZ0PW0mdT0xam9iODhoNWM0ZDAwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/48/96/08/4896085e-b550-cb0a-3e5b-1f203521cb82/196922265464_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/_Xs1ZCMfa2Y/default.jpg
20,trk_92d2f00a715a,NewJeans,Hype Boy,HYBE,ADOR,0.524643,-79.0,132.0,211.0,0,39002315,2268432,20242,1,apple_kr,KrtYasOGibU,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNGJlYzFjdW0yNDRlcyZzPWpwNiZ0PW0mdT0xam9iODhoNWM0ZDAwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/4e/64/34/4e64344b-3ac6-c503-2c41-257a15401416/192641873096_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/KrtYasOGibU/default.jpg
