rank,track_id,artist_name_en,track_name,agency,sub_agency,score,chart_delta,chart_recent,chart_prev,is_new_hits,youtube_views,youtube_likes,youtube_comments,platforms_hit,platforms,youtube_video_id,agency_logo_url,artist_image_url,artwork_url,youtube_thumbnail_url
11,trk_5be7984bcf0c,TUIDE,ABD,HYBE,ABD,0.588154,67.0,109.0,42.0,0,,,,1,apple_kr,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xM3RjMW9iMG44ZHJwJnM9anA2JnQ9bSZ1PTFsb25uYmxwYzUwZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/a0/02/f2a00270-a846-b0aa-65b3-91bc94442e10/823375310600_Cover.jpg/300x300bb.jpg,
12,trk_2c0d89d12b06,TUIDE,Echo,HYBE,ABD,0.588154,67.0,102.0,35.0,0,,,,1,apple_kr,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xM3RjMW9iMG44ZHJwJnM9anA2JnQ9bSZ1PTFsb25uYmxwYzUwZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/a0/02/f2a00270-a846-b0aa-65b3-91bc94442e10/823375310600_Cover.jpg/300x300bb.jpg,
13,trk_c7aa97925c88,LE SSERAFIM,CRAZY,HYBE,SOURCE MUSIC,0.564158,-8.0,0.0,8.0,0,514788,43197,415,0,,bGoA4dnd63k,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0yOXY2NXVnN2IxcGVjJnM9anA2JnQ9bSZ1PTFrcmYzamUxYzRjZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNDRvdjN2dmI1czRlZSZzPWpwNiZ0PW0mdT0xaXRhMDhrbGs0dGcwJmk9MA/m470x470,https://i.ytimg.com/vi/bGoA4dnd63k/mqdefault.jpg
14,trk_9dedeed84aa4,NCT WISH,YO-I-DON!,SM,SM Entertainment,0.553495,0.0,71.0,71.0,0,665811,19366,617,1,spaceshower,KjsiKf9-2oo,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNjFyOHJycmNjMzBmNSZzPWpwNiZ0PW0mdT0xbDd2MWF1NTg0dWcwJmk9MA/m470x470,,https://i.ytimg.com/vi/XnFkB8UBF7Q/mqdefault.jpg
15,trk_fff6524f9a43,TUIDE,Flip-Flop Girl,HYBE,ABD,0.553444,49.0,73.0,24.0,0,,,,1,apple_kr,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xM3RjMW9iMG44ZHJwJnM9anA2JnQ9bSZ1PTFsb25uYmxwYzUwZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/a0/02/f2a00270-a846-b0aa-65b3-91bc94442e10/823375310600_Cover.jpg/300x300bb.jpg,
16,trk_64633460d9f3,ONEUS,Under,OTHER,RBW,0.55144,0.0,21.0,21.0,0,218079,19379,1180,1,spaceshower,Xd6zb7aLfZg,,https://yt3.ggpht.com/klas2-4B7OKgZUhZ-OL7UawpOzW0y3an38xLTmf-TeympyFlySD7A3RvhyGyXXpbzyZDlCZaNQ=s88-c-k-c0x00ffffff-no-rj,,https://i.ytimg.com/vi/LtSXx56Mhvw/mqdefault.jpg
17,trk_4da487262df5,BLACKPINK,JUMP,YG,YG Entertainment,0.548887,-28.0,52.0,80.0,0,919335,65363,3207,1,line,yQhbf7BW_wI,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj00Zjg3czU2M3ZkczloJnM9anA2JnQ9bSZ1PTFsMTF1MzRiODNoMDAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj02ODc2c2lucWJnODdjJnM9anA2JnQ9bSZ1PTFoa3FvMXVwazNiMDAmaT0w/m470x470,https://i.ytimg.com/vi/yQhbf7BW_wI/mqdefault.jpg
18,trk_12d9ff192e97,CORTIS,GO!,HYBE,BIGHIT MUSIC,0.546733,-36.0,41.0,77.0,0,1233962,109824,1504,2,apple_kr|spaceshower,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMms5NHMyczNydjgycCZzPWpwNiZ0PW0mdT0xbHEyZWlhcms0cGcwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/07/b1/d0/07b1d01f-eada-50a5-bdf5-f3f86b1de566/198704622366_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/lz5z_y4k2-U/mqdefault.jpg
19,trk_fa777b16938a,TWS,SODA SODA,HYBE,PLEDIS Entertainment,0.537791,-15.0,89.0,104.0,0,314144,31284,463,2,line|spaceshower,yHSukG3m0V4,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj05ZGY0a3Ztb20ycHUmcz1qcDYmdD1tJnU9MWlsOXZrcTQ4NDgwMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMzJmNGhwdWJ0YWQ4MiZzPWpwNiZ0PW0mdT0xbGo0aDNtbzgza2cwJmk9MA/m470x470,https://i.ytimg.com/vi/K6XFoswuisE/mqdefault.jpg
20,trk_6ffc212b2517,LE SSERAFIM,BOOMPALA,HYBE,SOURCE MUSIC,0.537026,0.0,41.0,41.0,0,159395,14543,206,1,spaceshower,zM8dtPTvxMU,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0yOXY2NXVnN2IxcGVjJnM9anA2JnQ9bSZ1PTFrcmYzamUxYzRjZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/b8/0c/98/b80c980c-52c6-a180-ff3e-2afaaab75fdd/823375107286_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/SD88VAg6ybA/mqdefault.jpg
