rank,track_id,artist_name_en,track_name,agency,sub_agency,score,chart_delta,chart_recent,chart_prev,is_new_hits,youtube_views,youtube_likes,youtube_comments,platforms_hit,platforms,youtube_video_id,agency_logo_url,artist_image_url,artwork_url,youtube_thumbnail_url
11,trk_92d2f00a715a,NewJeans,Hype Boy,HYBE,ADOR,0.336324,-11.0,206.0,217.0,0,38987431,2268089,20239,1,apple_kr,KrtYasOGibU,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNGJlYzFjdW0yNDRlcyZzPWpwNiZ0PW0mdT0xam9iODhoNWM0ZDAwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/4e/64/34/4e64344b-3ac6-c503-2c41-257a15401416/192641873096_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/KrtYasOGibU/default.jpg
12,trk_e13ef882cbb0,BABYMONSTER,PSYCHO,YG,YG Entertainment,0.331528,0.0,24.0,24.0,0,92120961,480337,15077,1,line,yAXnEHFKKaY,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNTFrdmNmY2xhNmJoayZzPWpwNiZ0PW0mdT0xa2hwNG9uODA0cTAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj01bDkzYXA2cnBpM2VoJnM9anA2JnQ9bSZ1PTFpZnUyZnRybzR0MDAmaT0w/m470x470,https://i.ytimg.com/vi/yAXnEHFKKaY/default.jpg
13,trk_5bc9ff4e0438,CORTIS,FaSHioN,HYBE,BIGHIT MUSIC,0.309785,-7.0,190.0,197.0,0,13829562,725151,5475,1,apple_kr,cyMmsWjDEB0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://yt3.ggpht.com/OlxYslxMgLCFB_XQazWI9j2r1BXK1LYeFMuS6bgm0eo4CxCmJTuA6eqNS9RNp8nptguWZop0lQ=s88-c-k-c0x00ffffff-no-rj,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/07/b1/d0/07b1d01f-eada-50a5-bdf5-f3f86b1de566/198704622366_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/cyMmsWjDEB0/default.jpg
14,trk_12d9ff192e97,CORTIS,GO!,HYBE,BIGHIT MUSIC,0.305049,-1.0,179.0,180.0,0,11410764,364145,4367,2,apple_kr|spaceshower,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://yt3.ggpht.com/OlxYslxMgLCFB_XQazWI9j2r1BXK1LYeFMuS6bgm0eo4CxCmJTuA6eqNS9RNp8nptguWZop0lQ=s88-c-k-c0x00ffffff-no-rj,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/07/b1/d0/07b1d01f-eada-50a5-bdf5-f3f86b1de566/198704622366_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/gSm-eTRl9JE/default.jpg
15,trk_445021acb2a9,NewJeans,OMG,HYBE,ADOR,0.293647,-11.0,107.0,118.0,0,27527512,467997,6127,2,apple_kr|line,_Xs1ZCMfa2Y,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNGJlYzFjdW0yNDRlcyZzPWpwNiZ0PW0mdT0xam9iODhoNWM0ZDAwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/48/96/08/4896085e-b550-cb0a-3e5b-1f203521cb82/196922265464_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/_Xs1ZCMfa2Y/default.jpg
16,trk_2cf61031d727,ILLIT,jellyous,HYBE,BELIFT LAB,0.29106,0.0,68.0,68.0,0,2951480,200578,1793,1,line,utNShaAyNDU,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj1haTI0bGJtNmYybnAmcz1qcDYmdD1tJnU9MWxhdW1hMTFnM2NnMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMjM5a2Jjc2ttODU1aCZzPWpwNiZ0PW0mdT0xaGU1MTcyZzgzZmcwJmk9MA/m470x470,https://i.ytimg.com/vi/utNShaAyNDU/default.jpg
17,trk_f35879686881,Hearts2Hearts,RUDE!,SM,SM Entertainment,0.288214,-2.0,271.0,273.0,0,9757493,233183,1569,1,apple_kr,-PuKvBkDqUw,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tOWFtMGE5aHY2cmh2JnM9anA2JnQ9bSZ1PTFoZWNpMzJ0bzQwZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/78/b9/fb/78b9fb30-169a-eab0-38e9-8df725f8f2d6/888735954603.png/300x300bb.jpg,https://i.ytimg.com/vi/-PuKvBkDqUw/default.jpg
18,trk_aa56d4e71ca0,YENA,사랑은 봄비처럼...이별은 겨울비처럼,OTHER,Yuehua Entertainment,0.286486,55.0,123.0,68.0,0,,,,1,apple_kr,,,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMjBlZGZ1N3BpN3I0biZzPWpwNiZ0PW0mdT0xazRiM3E0ZTAzZGcwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2d/1f/99/2d1f997c-6d8b-c312-2156-c2a1ae969c03/888272177749_Cover.jpg/300x300bb.jpg,
19,trk_5a86d2db28fc,izna,METRONOME,OTHER,WakeOne,0.285458,0.0,36.0,36.0,0,12519751,149003,13268,1,spaceshower,NQRGAh7ukh8,,https://yt3.ggpht.com/GDw9Cpgb1d2ycbU2hqxd_L8XoALLk7vxhUHJvjfrIFXGDdILrNkbZMxhp9ZuNDX6Z39KJOnaCg=s88-c-k-c0x00ffffff-no-rj,,https://i.ytimg.com/vi/NQRGAh7ukh8/default.jpg
20,trk_296e76ea80a0,Hearts2Hearts,The Chase,SM,SM Entertainment,0.285275,-6.0,117.0,123.0,0,16721994,277683,6770,1,apple_kr,GtPPT-qSXj8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tOWFtMGE5aHY2cmh2JnM9anA2JnQ9bSZ1PTFoZWNpMzJ0bzQwZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2b/0e/e8/2b0ee80e-eae3-aff6-9ca7-01cf7a830c78/888735951398.png/300x300bb.jpg,https://i.ytimg.com/vi/GtPPT-qSXj8/default.jpg
