rank,track_id,artist_name_en,track_name,agency,sub_agency,score,chart_delta,chart_recent,chart_prev,is_new_hits,youtube_views,youtube_likes,youtube_comments,platforms_hit,platforms,youtube_video_id,agency_logo_url,artist_image_url,artwork_url,youtube_thumbnail_url
1,trk_22f5d1103e8f,BLACKPINK,GO,YG,YG Entertainment,0.85815,0.0,25.0,25.0,0,93977778,3819293,408217,1,spaceshower,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj00Zjg3czU2M3ZkczloJnM9anA2JnQ9bSZ1PTFsMTF1MzRiODNoMDAmaT0w/m470x470,,https://i.ytimg.com/vi/2GJfWMYCWY0/mqdefault.jpg
2,trk_9abbb97064bc,BIGBANG,봄여름가을겨울 (Still Life),YG,YG Entertainment,0.825766,-9.0,20.0,29.0,0,123137056,3323839,314666,1,apple_kr,eN5mG_yMDiM,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c9c3e19d12305t0ad291e6/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/67/3a/f6673a7c-e2bc-8084-f8b6-523cad1ab277/BIGBANG_Still_Life.jpg/300x300bb.jpg,https://i.ytimg.com/vi/eN5mG_yMDiM/mqdefault.jpg
3,trk_37509f3caeb9,izna,DUMB HOT!,OTHER,WakeOne,0.822247,37.0,63.0,26.0,0,734414,42301,2349,1,line,_kxr2D8-tq8,,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tM2IycTdxN2J0Nm1zNiZzPWpwNiZ0PW0mdT0xbGhldWVidXMzb2cwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tM2IycTdxN2J0Nm1zNiZzPWpwNiZ0PW0mdT0xbGhldWVidXMzb2cwJmk9MA/m470x470,https://i.ytimg.com/vi/_kxr2D8-tq8/mqdefault.jpg
4,trk_a80ee09b32f3,BTS,NORMAL,HYBE,BIGHIT MUSIC,0.81812,6.0,21.0,15.0,0,4744268,492388,19598,1,line,NySBAMooqOc,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zMTYxdWdqa2FzcHJuJnM9anA2JnQ9bSZ1PTFrNzVsZTJvODUwZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNzdwMTYzZzQxNG90ZiZzPWpwNiZ0PW0mdT0xazc2bHM2MGc1OTAwJmk9MA/m470x470,https://i.ytimg.com/vi/Hb06Iem3FWg/mqdefault.jpg
5,trk_fac54e58f5b3,BABYMONSTER,I LIKE IT,YG,YG Entertainment,0.782964,-8.0,26.0,34.0,0,93362165,890599,56522,1,line,WSpEKdb7xi0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNTFrdmNmY2xhNmJoayZzPWpwNiZ0PW0mdT0xa2hwNG9uODA0cTAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0ydnVqYjJqa2RjYmplJnM9anA2JnQ9bSZ1PTFramNyYnYyODRvMDAmaT0w/m470x470,https://i.ytimg.com/vi/9cS2wv6AfHk/mqdefault.jpg
6,trk_d4d46923b488,BTS,2.0,HYBE,BIGHIT MUSIC,0.779774,2.0,117.0,115.0,0,5465907,504638,23106,1,line,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zMTYxdWdqa2FzcHJuJnM9anA2JnQ9bSZ1PTFrNzVsZTJvODUwZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNzdwMTYzZzQxNG90ZiZzPWpwNiZ0PW0mdT0xazc2bHM2MGc1OTAwJmk9MA/m470x470,https://i.ytimg.com/vi/i9T0TiqiARY/mqdefault.jpg
7,trk_69015eb1489e,BABYMONSTER,SUGAR HONEY ICE TEA,YG,YG Entertainment,0.779178,2.0,88.0,86.0,0,68773219,353655,15653,1,line,naoGk-Zjc1s,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNTFrdmNmY2xhNmJoayZzPWpwNiZ0PW0mdT0xa2hwNG9uODA0cTAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0za2w2bjdlbDN0ZmFwJnM9anA2JnQ9bSZ1PTFrdG9sNmVwYzNjZzAmaT0w/m470x470,https://i.ytimg.com/vi/SsuCimm5BIU/mqdefault.jpg
8,trk_1629be49e57a,aespa,KISS N TELL,SM,SM Entertainment,0.765113,15.0,282.0,267.0,0,2767407,122596,430,3,apple_kr|line|spaceshower,Q0vS9QuscvI,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMXByZjVmb2I0cm0zcyZzPWpwNiZ0PW0mdT0xa3RhdWk4Zjg0MzAwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e1/81/94/e18194eb-9412-8210-b09f-ba6fbf6b5e51/1200214475819.png/300x300bb.jpg,https://i.ytimg.com/vi/ZjDmIiZKFrY/mqdefault.jpg
9,trk_b7dc211cb266,NewJeans,Ditto,HYBE,ADOR,0.764044,-5.0,2.0,7.0,0,5471736,452464,2642,1,line,Km71Rr9K-Bw,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zYWl1YTM2NDlnYzgyJnM9anA2JnQ9bSZ1PTFsbWVldmFpazU0ZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/ce9a222e04805t10cddf22/m470x470,https://i.ytimg.com/vi/dDSUDd5cwUM/mqdefault.jpg
10,trk_ab669bd9e0b3,BTS,Dynamite,HYBE,BIGHIT MUSIC,0.74727,-4.0,107.0,111.0,0,2622236,334150,14887,1,line,kwAhKmSWdx8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zMTYxdWdqa2FzcHJuJnM9anA2JnQ9bSZ1PTFrNzVsZTJvODUwZzAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c07a319e42694t0c7789ca/m470x470,https://i.ytimg.com/vi/kwAhKmSWdx8/mqdefault.jpg
11,trk_a7032e8e6f36,BABYMONSTER,춤 (CHOOM),YG,YG Entertainment,0.723691,-3.0,121.0,124.0,0,12407189,134364,5559,2,line|spaceshower,U_jAcFKeY_c,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNTFrdmNmY2xhNmJoayZzPWpwNiZ0PW0mdT0xa2hwNG9uODA0cTAwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0ydnVqYjJqa2RjYmplJnM9anA2JnQ9bSZ1PTFramNyYnYyODRvMDAmaT0w/m470x470,https://i.ytimg.com/vi/vTdnuR1g4kU/mqdefault.jpg
12,trk_6bb66a0e6ab4,TOMORROW X TOGETHER,セツナハナビ (Setsuna Hanabi),HYBE,BIGHIT MUSIC,0.71596,3.0,223.0,220.0,0,1351813,84620,611,2,line|spaceshower,7SeurwtjIKc,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMXQxaDdoc2R1dHIwMyZzPWpwNiZ0PW0mdT0xZ3ZoOXMxNzAzNGcwJmk9MA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMWh2bG12cGFtZjZtNSZzPWpwNiZ0PW0mdT0xbG5hZGEzNHMzNzAwJmk9MA/m470x470,https://i.ytimg.com/vi/ceCmYhwewkc/mqdefault.jpg
13,trk_4da487262df5,BLACKPINK,JUMP,YG,YG Entertainment,0.70543,2.0,94.0,92.0,0,931245,65588,3222,1,line,yQhbf7BW_wI,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj00Zjg3czU2M3ZkczloJnM9anA2JnQ9bSZ1PTFsMTF1MzRiODNoMDAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj02ODc2c2lucWJnODdjJnM9anA2JnQ9bSZ1PTFoa3FvMXVwazNiMDAmaT0w/m470x470,https://i.ytimg.com/vi/yQhbf7BW_wI/mqdefault.jpg
14,trk_9dedeed84aa4,NCT WISH,YO-I-DON!,SM,SM Entertainment,0.687233,0.0,65.0,65.0,0,885421,55392,341,1,spaceshower,KjsiKf9-2oo,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNjFyOHJycmNjMzBmNSZzPWpwNiZ0PW0mdT0xbDd2MWF1NTg0dWcwJmk9MA/m470x470,,https://i.ytimg.com/vi/MIgOi5Yklwk/mqdefault.jpg
15,trk_12d9ff192e97,CORTIS,GO!,HYBE,BIGHIT MUSIC,0.675435,0.0,16.0,16.0,0,249891,43848,792,1,spaceshower,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMms5NHMyczNydjgycCZzPWpwNiZ0PW0mdT0xbHEyZWlhcms0cGcwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/07/b1/d0/07b1d01f-eada-50a5-bdf5-f3f86b1de566/198704622366_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/NcCGWkyrS5U/mqdefault.jpg
16,trk_a241180373ba,TWICE,THIS IS FOR,JYP,JYP Entertainment,0.669535,-11.0,44.0,55.0,0,2106981,80866,427,1,line,tRGj-9aqXg4,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/JYP_Entertainment_logo.svg/langko-330px-JYP_Entertainment_logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj03MDM4YjRjNmVuNWJrJnM9anA2JnQ9bSZ1PTFpZ3M5NHJlMDU2MDAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMjJqMXMwcGc4Z2g3MiZzPWpwNiZ0PW0mdT0xaGw0NmI4anM0YTAwJmk9MA/m470x470,https://i.ytimg.com/vi/zDW4NLvBEZE/mqdefault.jpg
17,trk_abe3185bdab1,NCT WISH,BOY MEETS GIRL,SM,SM Entertainment,0.662114,-6.0,57.0,63.0,0,1389041,29502,848,1,line,25mtgbb3xXs,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/SM_Entertainment_Logo.svg/330px-SM_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNjFyOHJycmNjMzBmNSZzPWpwNiZ0PW0mdT0xbDd2MWF1NTg0dWcwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/71/b9/4d/71b94d3e-fd49-df90-4bb4-9503af8eb31a/Digital_Cover_NCT_WISH_BOY_MEETS_GIRL_FIX_3000x3000.jpg/300x300bb.jpg,https://i.ytimg.com/vi/-Dnmyrk0uxI/mqdefault.jpg
