rank,track_id,artist_name_en,track_name,agency,sub_agency,score,chart_delta,chart_recent,chart_prev,is_new_hits,youtube_views,youtube_likes,youtube_comments,platforms_hit,platforms,youtube_video_id,agency_logo_url,artist_image_url,artwork_url,youtube_thumbnail_url
1,trk_11ba96ba83e7,BIGBANG,BiiiG,YG,YG Entertainment,0.900249,343.0,343.0,0.0,0,7777465,549999,34168,2,apple_kr|line,L8ZnXgbyUuc,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c9c3e19d12305t0ad291e6/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/c5/d9/3a/c5d93ab5-12ac-3800-c13d-e57b819b6d89/8809519881443_cover.png/300x300bb.jpg,https://i.ytimg.com/vi/L8ZnXgbyUuc/mqdefault.jpg
2,trk_d794c093112b,ENHYPEN,Bloody Paradise,HYBE,BELIFT LAB,0.480893,120.0,120.0,0.0,2,683557,91866,563,2,apple_kr|line,gGL8owj6H4Q,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tMTh0MXJhdWsxa2pyaiZzPWpwNiZ0PW0mdT0xZTB0N3A3N2czYWcwJmk9MA/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/9e/f2/dc/9ef2dc16-eefd-7cad-3d74-adbd0e394991/823375232841_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/gGL8owj6H4Q/mqdefault.jpg
3,trk_c555c691638f,BIGBANG,BANG BANG BANG,YG,YG Entertainment,0.429741,8.0,52.0,44.0,0,846863889,8118671,422211,1,line,2ips2mM7Zqw,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c9c3e19d12305t0ad291e6/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c19cb5447t071f82d3/m470x470,https://i.ytimg.com/vi/2ips2mM7Zqw/mqdefault.jpg
4,trk_9abbb97064bc,BIGBANG,봄여름가을겨울 (Still Life),YG,YG Entertainment,0.417219,28.0,28.0,0.0,0,122425275,3322194,314570,1,apple_kr,eN5mG_yMDiM,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c9c3e19d12305t0ad291e6/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f6/67/3a/f6673a7c-e2bc-8084-f8b6-523cad1ab277/BIGBANG_Still_Life.jpg/300x300bb.jpg,https://i.ytimg.com/vi/eN5mG_yMDiM/mqdefault.jpg
5,trk_3a142cc144d6,BIGBANG,FANTASTIC BABY,YG,YG Entertainment,0.40253,0.0,64.0,64.0,0,672200607,5415322,422392,1,line,AAbokV76tkU,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c9c3e19d12305t0ad291e6/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj02bm1qdG43a2JndGpzJnM9anA2JnQ9bSZ1PTFnNm5hYWVubzRsMDAmaT0w/m470x470,https://i.ytimg.com/vi/AAbokV76tkU/mqdefault.jpg
6,trk_e17342de1e98,BOYNEXTDOOR,Boom Boom Boom,HYBE,KOZ Entertainment,0.362796,98.0,146.0,48.0,0,431369,41962,431,1,line,jyMDBK9tZ1U,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj1vazdvMnU0aDM4Zmcmcz1qcDYmdD1tJnU9MWxuc2ppcDU4M2owMCZpPTA/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0tNDVuc2VkbXJyZDg4ZSZzPWpwNiZ0PW0mdT0xbG5rbXRjbGc1OWcwJmk9MA/m470x470,https://i.ytimg.com/vi/s0l4KLUyK-c/mqdefault.jpg
7,trk_d3160647c854,BIGBANG,Blue,YG,YG Entertainment,0.360905,8.0,8.0,0.0,0,235043282,1307443,158498,1,apple_kr,2GRP1rkE4O0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/c9c3e19d12305t0ad291e6/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/28/dd/bb/28ddbb9f-e1e5-5407-aba7-9f18597b4fc8/8806384534900.jpg/300x300bb.jpg,https://i.ytimg.com/vi/2GRP1rkE4O0/mqdefault.jpg
8,trk_92d2f00a715a,NewJeans,Hype Boy,HYBE,ADOR,0.346826,-5.0,156.0,161.0,0,39146780,2272994,20256,1,apple_kr,KrtYasOGibU,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Big_Hit_Music_Logo.svg/330px-Big_Hit_Music_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0zYWl1YTM2NDlnYzgyJnM9anA2JnQ9bSZ1PTFsbWVldmFpazU0ZzAmaT0w/m470x470,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/4e/64/34/4e64344b-3ac6-c503-2c41-257a15401416/192641873096_Cover.jpg/300x300bb.jpg,https://i.ytimg.com/vi/KrtYasOGibU/mqdefault.jpg
9,trk_cce67484bca4,BABYMONSTER,WE GO UP,YG,YG Entertainment,0.339794,-7.0,111.0,118.0,0,221776946,1433390,100526,2,line|spaceshower,wlHwjkYpSr0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xdWJwNWVqcWFsZXFjJnM9anA2JnQ9bSZ1PTFoaWk5YTRxczNrMDAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj01bDkzYXA2cnBpM2VoJnM9anA2JnQ9bSZ1PTFpZnUyZnRybzR0MDAmaT0w/m470x470,https://i.ytimg.com/vi/wlHwjkYpSr0/mqdefault.jpg
10,trk_a7032e8e6f36,BABYMONSTER,춤 (CHOOM),YG,YG Entertainment,0.338555,-8.0,160.0,168.0,0,181434920,1545797,108939,2,line|spaceshower,U_jAcFKeY_c,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/YG_Entertainment_Logo.svg/330px-YG_Entertainment_Logo.svg.png,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0xdWJwNWVqcWFsZXFjJnM9anA2JnQ9bSZ1PTFoaWk5YTRxczNrMDAmaT0w/m470x470,https://resource-jp-linemusic.line-scdn.net/r/musicjp/c/cj0ydnVqYjJqa2RjYmplJnM9anA2JnQ9bSZ1PTFramNyYnYyODRvMDAmaT0w/m470x470,https://i.ytimg.com/vi/x3eqqoZPV_E/mqdefault.jpg
