date,chart_date,agency,charted_tracks,chart_size,share_pct
2026-08-19,2026-08-19,(未登録),3,50,6.0
2026-08-19,2026-08-19,HYBE,19,50,38.0
2026-08-19,2026-08-19,JYP,4,50,8.0
2026-08-19,2026-08-19,OTHER,4,50,8.0
2026-08-19,2026-08-19,SM,9,50,18.0
2026-08-19,2026-08-19,YG,11,50,22.0
