date,chart_date,agency,charted_tracks,chart_size,share_pct
2026-08-27,2026-08-26,(未登録),5,50,10.0
2026-08-27,2026-08-26,HYBE,20,50,40.0
2026-08-27,2026-08-26,JYP,3,50,6.0
2026-08-27,2026-08-26,OTHER,4,50,8.0
2026-08-27,2026-08-26,SM,7,50,14.0
2026-08-27,2026-08-26,YG,11,50,22.0
