date,chart_date,agency,charted_tracks,chart_size,share_pct
2026-09-13,2026-09-13,(未登録),8,50,16.0
2026-09-13,2026-09-13,HYBE,17,50,34.0
2026-09-13,2026-09-13,JYP,4,50,8.0
2026-09-13,2026-09-13,OTHER,4,50,8.0
2026-09-13,2026-09-13,SM,6,50,12.0
2026-09-13,2026-09-13,YG,11,50,22.0
