date,chart_date,agency,charted_tracks,chart_size,share_pct
2026-08-13,2026-08-13,(未登録),3,50,6.0
2026-08-13,2026-08-13,HYBE,18,50,36.0
2026-08-13,2026-08-13,JYP,4,50,8.0
2026-08-13,2026-08-13,OTHER,4,50,8.0
2026-08-13,2026-08-13,SM,10,50,20.0
2026-08-13,2026-08-13,YG,11,50,22.0
