date,chart_date,agency,charted_tracks,chart_size,share_pct
2026-09-01,2026-09-01,(未登録),6,50,12.0
2026-09-01,2026-09-01,HYBE,18,50,36.0
2026-09-01,2026-09-01,JYP,3,50,6.0
2026-09-01,2026-09-01,OTHER,4,50,8.0
2026-09-01,2026-09-01,SM,7,50,14.0
2026-09-01,2026-09-01,YG,12,50,24.0
